grade1,grade2
85,82
82,71
71,34
71,64
84,50
67,71
83,73
59,82
92,88
93,85
66,64
67,71
90,90
74,50
65,88
80,77
50,64
81,71
63,70
70,60
69,88
76,78
67,65
85,78
62,75
86,86
76,88
55,62
76,80
78,68
58,78
76,73
72,70
78,81
81,70
71,92
70,78
46,67
73,67
58,64
68,65
64,69
79,75
76,75
76,69
66,82
54,71
88,92
88,66
85,73
75,52
75,65
68,74
75,65
80,83
42,64
55,64
89,82
78,71
76,67
63,58
56,65
72,78
73,73
67,73
58,64
80,100
65,88
71,76
82,73
57,70
64,64
85,90
76,67
80,38
68,52
80,86
70,79
87,73
56,74
79,68
88,87
70,67
75,65
86,87
52,59
86,89
85,80
61,57
71,84
61,62
82,74
84,79
76,64
87,77
63,79
73,83
73,71
50,67
64,76
35,57
76,57
85,67
63,62
83,80
60,60
84,82
69,65
70,72
86,75
59,72
68,80
75,90
62,42
57,58
83,80
63,69
80,78
61,64
78,50
74,81
70,68
75,68
83,91
77,78
82,66
51,71
46,77
65,77
78,83
62,54
46,76
63,76
46,52
69,52
66,53
62,76
75,81
70,77
61,82
73,69
56,63
73,70
74,64
57,62
92,91
68,81
60,56
58,74
50,69
88,82
54,65
68,83
77,71
82,84
74,82
80,67
86,70
74,79
81,74
46,62
68,62
64,75
69,64
58,79
83,75
71,78
78,86
82,67
76,79
72,85
78,71
82,63
87,86
86,64
65,82
57,60
52,67
83,24
57,78
62,70
87,67
91,96
66,71
70,64
74,89
56,74
64,60
45,65
73,65
71,69
57,51
67,82
56,58
80,68
64,77
78,70
73,50
67,73
72,76
66,72
85,58
66,86
89,87
43,70
60,70
68,70
78,86
55,68
77,52
61,57
65,80
78,75
76,95
60,59
54,85
63,64
63,50
85,80
62,73
72,64
78,71
79,79
84,88
81,92
56,46
56,54
60,55
65,61
84,85
62,69
75,83
65,84
73,50
63,68
46,57
65,57
71,64
53,63
59,73
60,53
70,69
71,76
83,67
58,67
57,68
71,85
42,72
72,72
74,74
79,71
77,85
91,90
97,82
70,77
58,76
76,71
78,78
61,38
61,66
77,80
66,82
77,62
77,77
59,87
91,66
65,74
72,60
68,74
58,68
60,79
58,77
78,73
68,78
61,80
75,76
84,73
79,67
86,81
82,79
89,81
85,90
94,81
57,52
74,66
79,73
92,88
74,84
74,71
68,50
67,71
68,65
58,63
76,69
91,86
80,84
78,78
66,94
81,82
63,59
43,69
85,69
72,74
64,74
80,86
73,67
56,62
77,71
76,69
75,71
78,94
53,59
77,57
67,72
81,76
95,99
70,65
83,86
66,83
73,68
62,76
63,71
71,64
70,76
70,86
59,66
67,71
58,76
72,84
76,79
58,73
87,85
65,85
73,74
64,62
70,70
64,69
81,77
67,73
79,86
69,74
56,79
92,95
70,77
81,79
75,55
58,62
82,69
62,76
71,85
63,68
63,67
66,58
91,86
65,76
74,83
62,68
79,79
73,67
67,63
75,79
73,68
57,60
85,67
66,75
76,75
86,87
93,90
68,81
75,80
68,60
76,77
68,72
66,68
62,63
62,71
55,61
63,69
54,78
70,86
77,78
58,66
87,97
57,80
62,67
69,56
61,76
60,53
57,57
68,78
60,56
80,80
59,68
66,89
73,76
83,85
60,85
70,74
72,83
65,70
79,77
58,59
88,82
70,54
35,75
67,75
72,79
60,68
61,79
77,78
68,73
53,50
46,67
64,67
68,61
66,85
82,77
69,68
61,51
74,66
56,88
63,72
63,75
77,64
88,99
44,61
74,61
75,77
67,65
95,92
72,74
58,61
81,86
74,82
75,99
69,82
56,76
78,70
74,56
71,73
86,86
26,74
75,74
64,62
73,67
54,46
70,81
66,68
72,83
62,74
69,42
79,86
69,58
62,73
54,74
73,42
70,73
65,85
90,95
60,67
68,79
78,74
68,58
62,58
68,93
66,85
65,58
79,86
58,76
87,89
67,92
82,68
71,57
85,91
77,87
86,90
74,86
69,69
82,75
77,81
78,66
76,86
85,86
72,68
73,68
90,89
79,77
66,67
60,72
63,68
67,54
54,38
84,86
52,75
83,69
62,63
84,81
74,70
79,82
78,76
78,73
84,64
78,83
79,64
82,83
80,80
86,89
70,68
64,67
84,50
60,72
77,74
69,75
81,83
79,71
70,69
84,86
73,70
52,85
63,74
84,89
76,73
72,80
74,82
65,55
59,67
67,80
73,71
64,60
74,70
82,80
35,54
71,54
59,61
57,59
79,82
69,85
67,63
42,72
62,72
77,81
74,57
77,72
80,82
61,55
78,78
73,78
61,64
83,70
36,63
45,63
68,63
91,83
62,71
64,75
85,62
82,86
72,60
69,59
77,82
54,76
81,76
69,66
38,73
68,73
76,82
68,74
83,72
89,88
76,88
93,86
70,77
50,67
73,82
85,76
55,86
84,75
69,88
70,77
72,67
70,80
71,73
82,85
63,59
84,92
72,77
60,79
61,75
87,83
73,75
70,65
50,69
79,83
70,74
62,62
77,81
58,76
63,59
67,77
85,100
84,76
85,94
66,73
70,79
74,70
53,68
68,81
82,64
93,59
93,75
63,78
82,80
75,82
87,91
79,77
74,73
75,85
68,83
78,40
75,62
64,85
58,63
87,94
61,78
88,84
71,66
76,64
63,71
50,43
79,45
77,76
69,66
78,69
50,74
85,83
66,64
59,77
74,91
60,81
64,91
85,89
76,83
57,55
56,50
52,74
68,75
93,73
71,90
74,68
61,73
60,61
67,82
66,76
72,65
60,62
69,69
60,68
72,74
81,89
86,89
75,79
83,81
81,77
62,56
75,77
88,75
51,70
72,59
61,63
63,59
73,60
75,75
66,60
63,70
56,80
46,55
58,55
75,78
81,86
69,85
81,79
70,82
61,67
62,68
62,57
88,69
72,61
88,91
91,97
75,72
64,79
56,65
71,90
65,59
71,61
73,75
65,68
76,77
58,75
74,70
71,68
67,77
81,65
28,57
63,57
62,75
82,68
61,62
51,80
69,82
58,80
69,72
67,74
52,76
59,78
75,73
62,62
41,77
74,77
79,79
61,66
76,68
71,77
75,88
46,57
66,57
85,79
75,70
61,57
66,58
83,90
51,66
58,73
75,76
86,100
68,71
74,82
66,78
62,67
69,73
80,86
74,88
69,67
79,78
68,66
81,45
81,79
69,65
76,84
63,84
78,72
73,82
71,42
70,73
60,69
67,58
41,73
79,73
59,71
62,78
76,74
67,80
74,65
63,67
59,52
61,64
72,63
81,67
55,70
66,70
55,45
55,68
72,82
73,80
71,60
88,71
66,80
94,70
67,78
69,71
74,63
85,82
73,90
85,88
80,58
66,55
81,57
77,74
54,76
63,68
75,76
71,68
70,50
54,60
62,60
59,68
80,81
74,71
69,78
53,71
63,75
60,70
96,88
69,72
83,61
75,78
45,65
75,65
80,62
68,73
69,67
78,79
62,73
81,87
61,50
85,68
74,82
81,82
67,66
37,69
62,69
50,63
69,73
74,88
86,85
52,67
63,78
58,71
71,52
57,70
78,83
70,66
65,71
77,61
61,64
75,74
84,76
64,61
85,73
55,61
63,85
45,60
70,60
68,76
56,62
72,53
83,80
67,86
58,54
69,77
73,78
70,76
50,75
70,92
70,76
61,67
77,88
73,77
85,95
73,82
63,62
57,82
84,83
77,88
72,70
68,80
78,84
61,74
62,69
69,55
70,72
60,75
72,83
86,84
71,78
63,68
70,81
80,90
67,76
56,71
76,80
57,79
64,80
69,82
84,82
70,71
95,79
73,90
67,74
79,79
90,86
75,71
66,75
57,56
74,78
67,77
87,87
62,60
81,80
83,74
70,66
70,77
74,87
86,74
75,74
72,75
65,89
90,94
56,69
50,86
90,87
61,73
80,58
75,75
63,82
69,70
99,82
82,83
52,45
52,67
76,69
64,56
59,58
77,68
65,76
75,70
67,68
43,74
69,74
75,85
82,81
73,86
64,68
72,84
71,52
76,96
76,85
86,83
66,69
74,80
69,70
80,61
71,67
82,68
70,64
77,68
59,65
61,46
61,69
71,66
