,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,787843,445,21,80,492,33,85
2,269954,445,33,73,492,43,86
3,535593,445,23,84,492,33,80
4,407676,445,33,68,492,43,80
10,686674,445,33,76,492,43,83
11,555782,445,9,78,492,21,80
12,163852,445,29,74,492,41,80
13,820800,445,21,66,492,31,80
14,166012,445,13,81,492,23,64
15,691350,445,41,63,492,43,77
16,168888,445,33,74,492,43,80
17,170058,445,23,80,492,33,81
18,433493,445,23,70,492,43,80
20,313726,445,21,85,492,33,81
23,446423,445,33,82,492,43,99
24,708879,445,9,83,492,31,88
28,986152,445,33,77,492,43,80
30,858284,445,33,68,492,43,81
31,335416,445,21,81,492,23,80
32,736761,445,33,72,492,43,81
34,736900,445,41,80,492,43,82
35,739505,445,41,67,492,43,76
39,887441,445,33,79,492,43,96
40,760026,445,21,70,492,23,81
42,110707,445,13,79,492,23,55
43,243733,445,21,96,492,33,90
50,912948,445,1,86,492,13,86
52,391956,445,13,88,492,23,86
53,261605,445,23,72,492,33,98
