grade1,grade2
39,71
50,71
80,84
87,83
82,86
72,79
87,84
69,60
65,68
75,83
82,89
75,67
81,75
91,96
91,84
55,63
55,79
87,58
76,71
66,69
71,61
63,77
84,90
78,56
72,76
50,73
62,52
75,69
91,86
90,93
85,92
80,59
82,80
79,69
78,85
94,88
70,62
81,78
83,79
77,81
74,78
80,78
73,72
72,78
86,68
65,46
65,67
74,64
85,78
86,78
66,62
72,59
85,86
78,82
88,69
93,76
70,58
81,66
72,86
85,78
69,85
78,65
58,46
58,73
82,74
76,68
66,68
95,94
78,87
68,61
82,59
78,72
73,80
90,91
56,40
56,63
85,62
58,76
76,62
77,75
81,60
71,57
75,80
70,62
56,57
90,85
74,74
83,52
80,64
79,88
92,85
81,72
71,81
56,69
76,88
89,74
70,81
80,84
84,80
73,51
79,87
57,65
60,5
60,64
75,96
69,65
67,73
81,76
81,73
78,85
78,69
68,71
76,80
67,73
79,81
79,84
93,81
97,92
60,90
58,75
74,66
85,86
84,81
81,68
84,83
79,79
66,76
79,91
79,64
71,61
73,83
73,88
88,91
81,88
63,69
91,78
87,63
67,64
93,84
75,73
86,92
90,93
73,58
61,63
72,73
64,77
78,94
85,84
79,85
82,85
88,86
77,76
76,82
75,76
64,59
79,73
95,84
45,72
69,72
73,79
88,81
79,71
80,90
77,68
84,94
68,81
82,73
80,80
93,90
79,79
66,68
67,75
77,78
85,91
80,65
60,77
76,86
84,70
69,63
91,78
81,60
80,78
70,67
87,90
63,61
73,68
76,70
88,89
77,72
78,73
63,64
90,83
68,57
68,73
73,63
89,86
93,99
70,65
95,93
83,85
85,80
80,67
57,46
57,92
91,80
79,75
77,62
64,71
82,73
73,70
70,85
60,70
70,88
64,79
61,53
71,90
43,71
66,71
78,80
68,72
83,88
77,76
78,84
81,84
69,54
73,69
93,80
65,64
68,73
54,60
43,73
64,73
75,67
74,64
84,81
75,89
66,74
50,75
63,65
64,76
79,68
64,84
81,86
76,78
75,80
61,76
80,54
79,69
60,62
73,81
72,55
65,87
63,65
65,75
73,71
50,64
76,64
77,67
91,90
70,61
59,71
65,61
79,53
94,97
84,90
69,81
79,78
81,62
84,74
91,91
94,94
78,89
67,61
73,76
66,69
73,73
80,86
76,72
61,56
80,84
76,77
81,87
90,81
68,86
66,63
62,66
81,85
75,73
84,85
89,79
68,83
68,61
84,44
84,80
80,73
79,83
81,86
73,87
58,61
69,67
62,83
79,83
46,66
65,45
65,74
64,46
64,71
83,75
89,91
79,71
72,68
70,74
79,74
81,69
95,96
86,65
88,86
98,95
96,89
83,69
85,82
72,69
77,67
83,85
57,78
84,85
58,40
75,58
95,94
91,80
80,61
82,71
72,62
83,91
75,71
50,70
82,70
68,60
71,94
77,72
79,74
95,67
69,67
72,57
38,88
60,88
87,86
87,63
89,61
89,99
66,54
91,92
24,70
71,70
76,89
72,69
75,70
82,78
80,75
82,68
63,60
80,77
86,78
69,64
76,80
69,69
75,82
59,50
75,80
79,81
66,64
71,76
87,79
63,54
91,72
67,71
80,75
61,70
64,72
57,58
76,80
78,82
66,80
79,74
86,78
58,61
95,84
87,74
81,70
80,79
78,72
81,87
79,56
82,85
74,56
60,46
60,68
73,68
87,98
60,58
86,75
91,82
81,84
93,90
77,81
95,87
86,84
75,66
89,81
74,71
91,69
73,75
85,89
74,78
72,73
76,75
81,58
68,60
86,82
70,81
71,99
80,75
84,83
84,87
65,71
72,66
84,85
85,79
71,67
71,87
90,84
72,55
70,82
75,68
67,68
80,73
97,93
76,76
79,70
92,93
69,82
77,79
86,76
69,81
73,70
84,88
83,87
56,59
83,89
71,78
75,79
59,88
75,88
80,90
56,65
77,77
100,93
81,88
87,80
67,62
53,50
78,79
97,95
65,74
68,62
73,56
91,92
57,69
76,84
61,46
61,53
77,50
65,45
85,77
71,65
53,72
81,92
82,78
64,88
95,92
86,78
74,66
97,92
84,84
78,79
78,68
58,69
88,84
50,81
57,83
83,83
78,69
79,83
71,78
82,63
76,78
81,82
92,94
82,73
84,83
67,59
73,58
56,60
81,79
87,88
64,46
64,79
78,77
84,97
61,63
75,74
72,80
86,80
83,72
60,73
81,81
87,86
63,83
85,75
72,67
84,70
78,77
92,98
81,87
61,53
71,79
68,81
85,79
80,76
98,95
84,95
90,86
87,84
62,81
80,75
70,84
75,78
58,71
86,85
56,85
57,50
82,78
93,89
80,86
79,82
70,67
83,78
99,98
76,78
78,71
81,89
69,62
79,81
60,75
58,55
89,84
96,95
92,84
79,81
82,42
82,66
73,76
85,71
87,75
70,60
51,50
50,42
50,79
85,81
83,75
70,64
87,79
95,88
63,46
63,67
83,58
75,68
56,28
56,79
76,82
75,76
74,100
79,72
62,80
74,65
82,73
82,82
87,80
76,69
80,74
68,77
72,77
87,86
88,79
78,83
57,53
89,88
80,79
75,77
86,75
64,93
68,64
87,92
65,88
65,66
76,59
87,80
46,73
64,73
57,70
79,73
73,69
89,89
54,67
54,60
85,88
83,63
93,93
87,77
77,50
68,71
79,76
81,84
74,58
84,83
81,78
70,79
42,69
57,69
71,83
79,80
56,54
80,76
72,65
86,79
75,70
63,71
69,63
94,93
85,82
66,71
60,56
60,56
74,72
78,64
69,79
86,83
80,95
84,66
50,74
81,73
84,93
79,55
65,39
65,64
71,87
71,59
74,70
61,65
79,78
74,72
90,84
84,91
88,83
64,74
70,89
90,87
87,90
64,60
80,80
87,76
80,86
60,61
76,67
63,63
72,65
55,80
78,78
70,58
72,74
87,94
82,80
83,81
82,82
92,96
62,52
83,77
77,63
59,71
83,90
98,94
64,75
65,57
84,87
75,83
69,73
75,55
68,74
72,64
82,70
62,75
75,66
69,58
62,77
58,66
67,62
92,100
85,61
73,85
71,82
67,59
88,78
65,69
50,71
78,87
85,69
67,62
77,87
83,74
72,84
66,66
74,82
87,89
70,87
58,20
58,68
70,71
84,77
71,67
96,93
70,64
56,56
87,81
87,85
74,67
80,62
73,78
93,98
69,59
80,77
72,74
64,74
62,57
94,80
63,75
85,82
58,79
78,66
78,76
66,69
61,64
50,72
56,72
81,65
58,77
87,79
76,81
38,60
83,60
72,77
85,83
59,79
67,88
72,83
80,69
83,76
91,84
62,54
83,85
70,85
57,83
85,81
82,68
90,87
78,80
85,84
80,86
74,68
74,64
76,91
55,71
76,71
43,71
72,71
79,64
76,71
72,83
78,60
84,83
75,62
79,81
67,72
64,62
73,70
88,82
68,56
70,74
72,89
69,69
66,73
72,69
71,79
82,80
61,56
81,79
81,76
77,83
63,72
82,68
55,82
67,84
89,92
99,91
85,86
73,68
73,71
59,70
61,46
61,82
77,76
57,70
67,66
67,80
79,81
68,79
76,74
71,83
64,76
91,60
92,89
64,69
60,57
68,59
71,65
54,38
54,84
94,86
72,59
84,81
85,86
86,93
76,74
80,82
85,74
87,75
60,53
76,69
91,90
74,71
62,82
64,55
83,80
69,70
81,93
92,82
65,54
81,84
81,83
82,80
87,75
59,77
83,71
84,77
75,75
72,62
96,98
80,78
83,76
59,76
50,74
74,82
82,73
76,55
66,65
83,78
80,85
81,88
95,95
77,70
62,62
65,88
89,85
80,75
81,75
77,75
79,82
88,82
73,80
86,83
78,79
76,70
76,71
46,62
77,81
63,55
68,71
89,78
86,81
88,85
85,82
79,68
81,64
84,76
50,50
82,77
58,81
94,83
80,83
73,66
77,77
78,81
89,82
79,90
76,78
59,63
72,63
72,79
79,65
86,73
80,63
75,71
75,68
84,80
81,72
82,70
71,68
97,96
58,63
80,90
81,87
61,63
72,79
72,71
76,69
50,72
57,57
84,82
80,75
69,50
80,78
79,89
90,77
90,83
69,55
69,88
61,54
65,69
80,82
71,82
73,58
80,72
60,64
68,77
68,44
68,82
82,80
64,44
64,90
81,75
51,46
51,56
85,85
69,62
85,91
67,83
92,91
71,81
74,72
59,50
67,59
82,73
90,89
66,67
86,81
84,80
70,68
84,80
82,70
90,89
79,81
71,68
74,84
75,74
70,56
69,69
80,77
90,96
65,69
74,87
82,90
82,76
81,74
88,95
85,85
87,89
83,78
80,62
83,86
93,100
79,59
84,75
85,92
33,71
58,71
76,51
95,76
82,76
82,84
71,87
81,64
73,57
86,77
77,71
73,67
83,67
84,84
82,81
92,89
81,66
81,79
76,74
81,81
71,70
76,79
66,65
57,69
69,60
77,79
80,91
72,72
87,84
81,87
94,100
73,72
73,68
66,76
82,87
92,98
65,84
78,68
73,75
67,60
61,67
72,72
65,76
67,75
86,79
73,53
93,99
74,68
73,70
83,92
80,84
70,63
82,86
83,66
75,82
85,90
53,55
77,77
67,64
74,53
93,93
78,80
89,61
73,67
51,72
78,76
88,84
74,74
46,85
76,85
90,96
78,83
79,78
91,72
82,84
84,83
75,74
63,60
80,82
56,63
50,81
71,81
72,75
70,58
85,91
50,59
71,50
42,75
85,75
91,98
75,59
74,85
73,55
76,70
69,69
71,73
77,85
93,94
82,76
79,90
72,71
62,32
62,78
80,82
63,84
81,68
76,46
76,67
90,79
76,69
64,66
88,81
93,82
64,83
81,84
79,73
72,69
70,70
79,73
65,86
72,64
94,91
68,66
63,85
68,68
87,79
84,88
79,61
74,62
84,81
75,82
62,86
60,50
60,71
75,80
74,64
66,68
73,65
53,44
53,83
93,94
85,98
76,54
81,80
73,58
91,94
72,70
63,51
84,62
85,89
66,69
60,79
77,70
76,65
74,66
58,58
76,80
85,63
86,92
78,85
81,78
74,62
66,70
66,68
61,50
72,78
71,80
88,70
78,73
80,77
74,73
86,87
82,88
85,81
69,61
69,87
83,77
92,83
65,73
72,75
88,82
69,59
71,63
70,78
59,80
78,79
72,56
61,80
88,76
82,79
70,60
68,46
68,76
80,84
50,71
70,75
83,52
65,85
76,69
70,70
87,92
81,75
69,59
70,74
73,72
58,74
56,67
84,94
64,78
83,69
80,72
83,87
78,85
83,86
90,86
93,82
94,92
73,68
76,74
80,86
64,54
71,55
80,77
84,78
84,57
64,69
68,64
64,46
64,46
64,61
64,76
77,84
72,69
82,66
73,68
72,64
73,86
59,50
64,46
69,76
80,82
84,57
77,61
86,72
67,65
54,77
60,61
81,66
42,58
64,58
78,75
56,54
53,60
66,71
64,55
90,89
75,73
95,91
81,81
70,59
79,75
81,76
60,71
79,71
66,83
84,77
57,66
70,88
79,81
80,68
82,90
86,78
66,63
42,74
71,74
76,76
80,90
80,68
79,80
78,87
79,72
93,89
90,46
90,92
73,66
76,84
74,78
73,64
85,73
67,62
70,68
83,79
85,83
82,72
65,64
66,83
82,73
71,56
68,73
43,52
43,78
68,52
68,78
57,69
60,50
72,87
100,99
65,34
65,81
73,52
83,77
80,84
58,62
84,75
83,85
99,100
59,63
79,83
63,84
74,87
80,84
70,79
87,89
95,94
80,69
67,81
88,85
84,69
73,67
64,85
77,87
70,50
86,79
74,70
84,83
83,88
78,79
70,91
74,71
76,46
76,65
74,65
85,93
72,76
78,78
74,75
95,96
55,65
80,69
46,86
84,86
88,67
68,71
66,78
67,79
56,56
83,59
78,70
60,67
63,67
63,46
75,72
70,65
82,72
74,68
75,72
76,67
79,90
74,72
57,82
57,57
79,83
86,88
87,77
77,91
89,89
70,69
63,85
87,70
82,85
90,76
65,80
88,65
89,84
84,75
73,64
75,65
55,58
80,80
86,80
68,62
74,68
87,86
80,78
67,57
75,92
61,75
68,79
77,77
83,74
78,62
57,78
75,61
68,76
80,82
77,77
57,72
57,60
69,77
76,73
73,86
50,88
80,70
73,79
68,60
72,63
67,75
86,87
63,50
63,83
83,72
71,70
78,67
70,68
65,80
87,79
43,59
73,59
90,89
87,72
80,88
53,66
62,66
77,60
71,36
71,52
62,60
64,69
71,78
76,83
93,97
71,76
99,96
82,94
82,83
54,42
54,66
81,69
78,65
80,77
88,68
64,65
96,100
78,62
97,84
94,89
66,60
73,82
77,82
66,71
68,55
79,92
71,80
84,77
61,59
65,74
76,84
67,65
87,81
61,62
81,62
42,70
76,70
74,75
80,78
87,94
84,78
66,61
71,70
77,80
88,85
56,54
56,78
81,70
70,82
75,90
72,55
79,82
76,61
58,45
58,76
97,97
80,78
68,91
83,90
78,84
90,90
92,87
73,72
70,75
51,66
70,33
70,67
42,66
50,66
75,75
81,73
67,60
83,94
68,75
77,89
77,77
87,85
57,58
87,85
71,81
94,94
81,87
79,82
79,63
78,69
83,86
63,67
66,66
91,96
