grade1,grade2
61,51
67,60
62,83
82,87
90,77
85,84
78,90
83,81
80,80
87,83
77,63
69,82
70,81
82,77
70,79
67,91
82,97
77,100
80,84
51,78
89,97
83,88
68,80
79,88
80,72
80,70
72,85
75,85
62,80
77,88
82,85
76,62
60,74
76,61
71,62
91,86
73,68
77,73
88,79
81,75
59,72
73,71
72,53
79,84
75,80
80,84
72,71
61,87
84,69
93,70
61,75
71,85
74,78
88,80
75,68
79,70
77,80
65,84
79,75
71,65
87,97
90,79
82,92
74,71
65,78
69,81
66,72
78,75
73,75
78,75
77,77
82,80
77,50
86,81
68,76
67,59
91,94
75,74
82,84
84,88
64,78
65,79
67,83
75,72
82,68
83,84
75,86
78,58
77,68
83,91
67,80
76,71
76,100
83,92
81,79
80,78
72,81
84,92
83,83
72,75
77,71
75,79
60,50
85,92
75,94
76,59
61,66
54,75
75,83
84,70
83,88
70,75
51,54
83,83
74,77
64,70
73,100
64,85
81,83
50,61
35,72
84,72
76,79
79,80
59,68
78,77
65,71
63,93
80,69
78,66
71,65
65,88
80,67
85,91
74,67
77,84
89,88
68,77
82,85
66,64
85,81
81,88
78,71
67,80
66,85
90,82
68,80
83,89
93,100
71,74
84,81
79,85
78,85
79,86
58,66
89,72
84,84
84,84
