grade1,grade2
85,79
71,63
58,80
59,73
93,81
56,91
67,64
66,83
67,62
90,100
91,78
90,95
55,71
63,81
44,76
74,76
75,85
70,70
69,71
85,77
62,74
55,64
81,78
80,44
53,80
59,70
76,72
54,71
66,73
67,65
76,78
67,46
67,80
66,61
45,71
61,71
85,70
57,74
81,68
53,63
87,86
56,78
77,77
79,72
73,84
75,74
79,77
86,79
71,84
70,88
42,88
84,88
70,84
74,77
69,81
73,84
83,68
69,64
70,83
84,87
85,76
80,76
71,75
78,85
70,83
68,65
78,77
46,72
63,72
42,61
65,61
70,67
84,87
69,79
76,77
38,56
44,56
26,56
75,56
57,77
92,91
68,79
72,77
86,70
86,74
60,54
81,77
64,74
69,45
71,68
78,78
82,65
64,74
83,70
74,78
87,67
62,76
70,80
68,69
64,73
57,45
56,69
45,69
55,69
80,82
46,77
75,77
73,60
56,67
66,82
78,95
66,79
89,84
68,64
77,65
65,73
78,79
60,76
62,46
79,80
45,79
52,79
65,62
84,80
62,65
75,76
46,62
65,62
71,76
71,87
89,74
83,81
74,80
46,81
58,81
79,83
91,90
70,72
61,66
77,67
77,88
59,83
68,83
58,63
58,83
68,74
61,73
40,67
84,67
82,85
76,78
85,74
72,83
74,80
70,82
76,70
78,78
64,80
43,75
39,75
64,75
77,87
76,78
78,88
83,83
96,90
62,64
67,66
56,53
72,78
76,84
80,82
42,59
68,59
73,83
70,75
64,79
81,64
92,84
71,83
72,84
66,69
87,76
65,86
74,82
62,73
79,80
75,89
85,84
66,81
76,85
86,82
80,92
71,77
86,73
60,79
66,77
63,70
54,77
70,82
84,79
62,58
59,72
57,39
60,71
64,69
66,72
72,76
88,82
65,78
79,84
71,68
88,82
88,89
86,89
68,80
46,71
64,71
66,81
74,50
81,84
58,42
58,70
56,72
78,74
71,88
72,84
75,75
70,77
66,75
80,63
72,82
62,75
93,87
90,87
62,79
70,81
65,77
68,66
78,77
68,77
90,77
88,92
64,79
67,73
78,81
72,63
79,91
66,81
60,78
74,65
52,69
62,88
74,73
76,91
78,81
84,77
78,87
86,87
63,74
69,76
61,70
81,79
61,71
84,95
63,70
72,81
59,68
67,79
73,68
74,83
75,78
42,74
62,74
77,84
76,87
86,91
85,73
81,68
88,80
72,72
62,89
38,76
68,76
71,72
70,88
71,78
79,84
70,83
82,75
61,79
64,76
67,72
58,80
67,81
71,80
53,64
83,71
75,88
78,93
75,76
64,78
87,82
82,80
88,90
76,82
42,75
70,75
63,67
62,79
79,61
77,84
78,82
63,79
84,85
77,91
69,83
60,76
72,67
81,82
82,75
61,83
91,72
71,78
63,76
81,66
69,76
62,63
75,78
56,79
73,72
64,78
66,72
92,84
50,87
59,46
61,72
77,67
76,82
71,79
75,79
61,46
66,65
83,86
51,78
65,77
72,83
51,67
79,72
81,83
78,64
73,71
64,66
50,78
60,70
73,76
66,68
67,73
85,72
75,80
54,74
75,81
70,80
73,93
53,79
63,69
66,81
60,84
83,67
66,64
78,78
62,64
81,96
32,81
62,81
71,90
74,80
73,82
57,61
61,76
75,82
63,81
64,75
81,76
45,58
70,58
56,68
83,88
64,71
70,76
61,69
73,84
57,88
78,85
77,89
66,70
61,70
84,74
69,65
74,77
83,66
70,93
75,67
57,68
45,75
68,75
64,71
79,80
57,66
67,76
70,70
74,74
60,73
72,73
61,69
73,45
61,75
65,81
76,75
58,76
59,74
71,70
70,83
50,67
76,88
76,84
69,72
46,71
61,71
82,85
80,72
79,77
60,88
