grade1,grade2
80,72
72,74
73,70
70,67
82,74
57,78
76,65
74,84
67,79
70,74
73,86
53,65
56,50
50,68
59,50
97,92
59,68
91,88
69,79
75,74
61,72
76,77
64,79
58,68
71,76
69,73
83,82
60,68
86,83
65,71
76,79
97,97
73,76
82,87
70,80
63,72
75,69
46,87
60,73
75,66
45,71
81,75
62,73
62,82
65,73
55,74
66,74
70,66
39,80
73,80
73,83
46,52
55,52
80,68
79,83
40,72
76,79
71,75
62,80
67,83
85,71
68,60
70,82
76,70
66,77
73,81
69,82
80,77
55,70
50,70
83,60
74,90
76,85
62,65
77,69
75,75
84,64
65,89
99,90
53,54
99,96
33,59
69,72
24,52
84,81
80,73
61,59
79,65
91,82
88,74
60,50
53,46
53,57
62,68
69,65
64,72
69,76
55,64
54,61
83,75
52,67
62,66
77,70
87,96
53,76
66,62
76,59
66,68
72,81
60,77
65,82
80,66
67,76
70,65
51,80
71,66
71,75
53,87
63,81
67,74
69,61
77,77
66,79
77,88
67,71
76,85
86,82
66,62
50,67
66,70
54,53
57,62
94,91
57,69
69,74
72,78
59,75
87,90
70,64
39,74
58,83
79,75
79,77
62,84
72,75
58,73
76,50
81,74
64,79
69,73
55,60
61,77
50,39
57,59
73,74
72,77
75,85
87,76
64,67
92,81
92,84
64,76
60,79
78,82
68,69
67,50
71,74
87,84
67,50
90,87
91,85
81,89
61,64
86,79
92,86
67,60
67,72
81,87
68,65
80,93
61,73
85,79
43,54
69,75
64,61
68,65
63,75
66,76
55,62
64,78
62,62
73,59
66,72
62,78
72,89
46,46
50,64
74,63
80,83
53,68
80,83
84,78
69,59
65,57
64,70
67,73
50,75
35,64
63,78
68,68
63,70
57,84
73,79
66,73
81,88
67,68
74,70
77,71
63,66
82,73
52,69
70,51
60,39
60,59
81,93
81,80
75,79
89,91
86,62
51,68
67,66
68,65
68,68
66,69
92,95
38,43
38,36
57,36
70,75
88,73
62,69
82,82
76,75
66,64
83,56
85,82
66,74
89,98
84,86
52,60
60,43
60,59
79,75
65,37
76,80
77,73
60,77
90,87
80,77
75,88
100,77
52,62
69,75
68,77
95,91
100,85
81,83
61,59
78,83
83,82
61,68
70,75
