CS245,CS370
92,86
71,59
79,79
81,73
76,85
53,65
90,54
69,68
67,81
67,68
68,71
81,71
97,86
50,63
64,63
66,64
60,51
63,42
63,68
80,84
95,92
50,62
82,90
76,81
73,40
73,85
65,77
61,50
71,45
71,64
62,47
78,71
88,80
89,80
87,88
27,46
40,46
65,45
65,50
74,75
76,85
81,57
84,72
76,79
89,70
52,25
51,38
51,67
75,82
68,76
92,91
82,63
66,65
62,80
70,67
87,83
77,67
80,60
78,86
67,66
50,70
76,86
50,72
63,86
80,71
66,81
76,85
58,83
63,78
70,75
80,80
60,36
82,81
93,87
63,78
87,82
37,41
83,41
78,72
90,88
72,61
62,69
84,71
83,90
83,84
60,71
73,82
79,61
100,81
65,42
65,57
59,41
50,53
83,76
94,94
82,66
86,68
74,70
81,85
89,87
77,66
72,71
58,65
69,73
73,65
52,67
61,65
60,66
74,73
80,70
90,75
64,63
83,78
58,55
80,90
51,50
73,60
77,92
64,80
87,90
73,55
70,82
68,84
93,90
74,47
74,72
89,75
68,68
50,37
50,45
58,50
71,80
90,84
70,74
90,76
71,67
89,71
74,70
74,50
63,79
81,68
61,41
61,72
92,76
66,68
69,82
82,72
63,88
88,72
60,65
83,88
82,78
64,74
65,88
60,57
74,75
51,70
77,70
55,75
69,62
73,63
69,77
80,87
83,74
80,86
71,93
78,80
87,65
78,77
73,58
29,62
60,62
62,50
72,72
82,68
79,71
72,67
83,89
86,70
68,70
70,76
85,92
71,47
57,45
50,20
50,80
76,81
40,44
40,65
67,66
75,65
85,82
47,4
64,4
74,85
62,34
81,88
77,77
61,76
45,40
96,87
65,50
89,80
67,67
86,42
86,57
70,69
93,69
71,73
75,50
73,77
65,82
60,50
74,71
70,72
52,68
74,69
75,60
61,53
78,83
72,68
69,63
63,63
83,86
57,73
86,72
75,90
76,72
62,69
81,76
77,59
86,81
56,71
92,68
82,79
92,74
100,69
74,72
72,70
76,50
68,50
90,78
61,78
88,90
57,84
76,85
84,67
93,88
65,77
83,84
91,88
73,77
58,46
58,77
89,83
67,68
58,44
79,81
57,62
75,69
85,85
77,55
50,50
99,98
40,65
78,65
85,92
56,43
99,54
38,47
38,57
60,47
60,57
46,60
84,60
66,61
86,68
57,76
60,67
88,86
74,45
74,64
74,71
74,83
75,78
80,72
68,66
71,75
75,65
76,51
68,72
66,54
81,64
69,60
78,62
67,65
87,83
63,73
60,57
81,60
72,45
72,70
65,80
81,59
74,75
83,84
79,69
81,69
84,76
88,84
90,84
91,90
85,80
93,88
90,100
92,85
75,80
74,65
69,56
58,81
100,92
87,82
73,72
51,64
93,90
92,70
76,70
85,62
63,73
73,64
69,66
93,87
81,70
71,73
50,61
88,45
88,51
70,67
75,61
87,86
87,86
56,47
68,80
64,74
93,90
70,57
78,78
70,80
73,80
69,43
69,73
71,69
79,75
74,51
64,69
69,84
69,68
32,67
73,74
95,68
44,50
58,50
65,62
70,71
70,71
70,74
75,75
59,84
62,78
80,83
72,66
77,79
64,67
94,91
63,57
73,83
92,68
55,65
81,60
88,56
81,72
79,75
79,71
73,58
87,75
76,65
75,70
51,50
88,85
65,58
76,76
67,68
66,58
75,89
30,50
90,50
60,53
86,55
71,68
66,70
96,82
87,92
63,60
86,91
75,74
89,94
89,80
58,55
70,56
74,76
75,90
64,68
70,73
70,82
56,65
65,47
65,87
58,69
50,60
66,58
67,68
65,56
70,72
65,67
85,83
85,83
75,80
80,71
18,75
68,75
89,80
66,47
66,76
78,80
83,61
82,82
71,79
62,66
64,78
80,82
81,67
77,64
65,67
74,84
81,83
60,76
91,72
83,86
67,61
65,58
71,73
86,86
64,50
96,64
69,78
90,90
68,83
63,67
99,92
75,60
80,70
75,68
73,78
82,84
58,77
74,66
81,82
89,71
56,74
77,74
89,81
72,50
90,87
68,70
87,82
81,57
69,72
80,62
86,87
73,58
66,70
72,69
82,75
87,76
80,86
72,78
68,64
46,57
88,57
74,52
73,73
80,80
76,86
71,74
82,84
76,77
74,82
76,68
85,67
65,60
77,74
81,72
60,74
86,76
61,64
68,70
75,84
84,74
73,75
75,69
100,87
92,88
70,67
71,79
70,68
72,78
50,74
80,71
98,79
73,73
63,60
64,66
73,86
83,76
65,67
84,88
55,78
50,62
55,78
83,73
55,66
83,94
35,63
73,63
81,75
86,66
90,71
50,54
74,73
72,77
83,81
57,45
57,60
66,66
71,77
87,91
68,78
61,67
83,82
73,71
96,84
84,95
75,86
90,86
87,82
92,86
85,81
98,94
59,74
94,85
72,61
61,67
54,65
55,68
59,65
61,50
59,71
71,81
84,80
86,89
66,51
55,54
70,71
70,73
67,57
55,64
70,65
38,40
38,85
61,40
61,85
58,79
34,75
79,75
53,70
63,68
59,60
77,73
54,64
69,64
59,72
99,94
93,75
93,76
36,71
60,71
86,73
89,95
69,84
83,86
77,78
79,68
85,82
85,82
89,81
65,65
78,80
81,80
71,78
43,53
58,53
66,75
86,78
86,83
81,74
50,74
64,81
38,58
55,58
43,40
43,43
66,40
66,43
61,59
76,74
85,67
64,68
34,27
75,27
75,63
79,80
