grade1,grade2
80,60
80,64
91,95
91,79
72,75
75,88
94,84
72,89
88,57
93,83
81,73
86,92
77,82
56,56
87,79
92,85
80,87
69,72
76,61
85,95
84,58
79,84
63,55
91,94
87,90
81,70
88,92
77,55
93,92
60,68
91,75
87,91
76,69
88,90
77,69
78,67
90,83
95,82
91,81
80,75
73,50
63,94
65,53
67,69
84,89
83,73
79,66
91,63
94,88
76,61
89,59
84,63
81,84
86,70
98,100
84,96
95,98
91,67
95,76
93,93
89,100
91,77
82,73
57,59
91,71
67,57
86,74
95,82
87,73
80,87
85,85
60,56
89,88
85,89
81,54
71,65
71,73
69,66
75,74
100,92
81,60
91,97
77,82
82,78
86,69
50,88
71,77
82,65
86,89
61,50
87,79
92,98
70,74
93,96
78,53
96,70
92,88
79,75
85,74
83,94
87,75
88,71
75,73
89,94
93,90
94,89
91,73
71,67
90,95
86,74
78,64
81,71
90,81
87,69
92,87
83,50
83,77
98,98
65,43
72,59
72,79
82,80
92,94
71,84
77,84
83,63
72,78
84,62
96,92
93,86
80,72
80,66
72,61
91,68
90,64
80,77
74,50
76,76
79,71
73,65
68,70
66,51
71,70
77,69
77,95
67,91
88,96
76,76
71,78
85,83
85,82
91,98
83,60
96,74
95,98
89,86
77,86
76,79
94,87
80,65
89,61
59,61
79,85
84,66
84,65
90,71
73,71
81,79
51,62
90,89
87,61
82,85
74,69
74,62
92,78
71,57
77,71
81,71
94,100
82,93
73,58
93,72
88,86
46,72
76,72
80,89
76,58
75,61
74,77
85,95
81,69
58,50
76,77
80,79
86,97
69,50
71,60
61,61
72,74
64,52
80,54
90,92
80,73
88,85
72,60
82,82
90,89
73,52
84,78
79,91
93,92
76,67
79,82
65,51
83,69
83,50
99,100
59,40
95,90
88,80
73,92
70,73
70,50
74,88
85,74
80,55
68,61
78,71
79,58
96,88
79,75
86,70
63,67
88,89
67,52
75,78
78,72
50,87
98,95
86,98
64,53
76,67
93,96
71,80
97,95
94,67
87,57
90,64
81,69
68,76
87,94
94,67
77,68
96,85
78,74
72,68
77,62
94,94
73,56
85,90
94,86
77,76
64,66
91,72
76,63
87,87
86,63
79,58
95,79
90,91
87,66
93,87
78,74
65,80
90,89
