grade1,grade2
65,83
68,71
84,56
62,52
71,74
59,85
86,71
64,74
87,81
73,80
76,82
66,80
65,65
73,85
78,72
28,63
78,63
84,86
44,66
44,71
41,76
72,76
88,74
72,88
93,82
58,24
81,88
89,53
70,85
33,71
87,71
95,91
40,70
90,55
69,80
88,98
50,87
88,92
78,92
67,66
86,80
83,91
83,72
83,77
73,80
60,100
100,85
100,86
76,50
66,77
45,77
51,77
67,73
86,87
74,83
87,68
43,74
75,71
68,57
71,83
74,72
75,81
65,81
88,98
82,88
88,94
94,100
47,84
55,84
76,91
75,88
45,73
65,73
56,81
61,88
91,98
61,77
58,68
64,52
90,84
50,63
50,79
72,77
72,84
70,77
79,65
71,86
71,79
78,83
54,78
45,68
60,68
67,42
82,65
82,61
67,73
83,87
83,91
80,85
89,52
60,90
69,77
69,78
75,71
74,87
27,78
63,79
78,80
70,78
86,88
85,84
68,83
84,28
63,73
70,75
86,81
87,81
68,79
31,74
96,93
76,75
71,76
66,75
80,86
67,83
59,71
84,87
72,94
88,77
50,68
92,93
63,86
65,82
85,90
78,74
88,83
79,73
78,72
86,85
86,89
65,77
65,68
64,70
77,87
64,82
81,80
54,64
76,100
45,70
63,70
82,70
85,71
85,88
51,56
78,67
78,89
73,24
62,71
59,92
67,77
