CS251,CS246
78,84
71,61
92,74
84,73
83,62
86,73
79,72
77,82
74,67
84,86
84,65
60,82
73,69
76,74
74,69
68,72
83,70
69,81
89,78
67,66
62,69
75,51
87,90
96,87
63,54
58,54
71,67
91,86
69,70
61,57
77,69
90,74
56,62
67,74
73,78
92,87
52,46
52,65
69,50
86,82
93,85
92,84
59,83
63,62
80,80
77,79
93,84
74,68
67,75
69,50
85,65
62,48
62,74
78,70
79,80
67,76
81,71
76,66
78,67
68,86
67,73
72,75
87,85
68,77
68,73
46,43
46,65
67,43
67,65
96,92
64,64
79,75
78,90
78,80
62,50
59,66
86,80
82,74
69,73
94,97
76,85
72,80
58,40
58,68
66,73
86,34
86,42
78,71
84,90
65,62
94,90
65,65
85,70
65,43
65,50
46,74
73,74
68,74
68,78
94,92
85,83
87,77
76,77
61,84
59,62
54,69
72,83
80,61
91,81
86,87
40,45
63,45
85,62
62,73
76,79
66,67
62,52
75,60
79,81
67,71
81,71
60,76
57,50
80,81
62,82
77,66
88,87
57,46
57,73
85,86
74,81
81,73
55,75
52,72
64,82
88,80
85,88
72,79
72,78
65,78
81,85
66,69
69,60
88,73
69,63
74,75
81,78
84,70
80,74
76,78
78,77
75,67
51,80
87,78
65,56
5,62
64,62
96,75
80,66
65,75
73,69
76,76
64,70
73,79
81,70
69,68
85,60
69,75
71,68
80,83
73,66
81,65
84,76
81,87
92,87
65,73
58,82
82,77
66,80
86,87
81,69
68,74
77,70
83,82
79,88
76,77
91,81
64,70
61,71
88,73
91,88
72,68
66,78
88,87
69,66
78,83
63,67
64,59
84,82
73,50
92,93
93,61
58,73
79,83
63,50
73,60
77,77
94,84
84,80
71,61
85,70
85,83
45,68
84,68
68,73
76,67
82,83
66,71
88,82
59,61
73,73
84,81
72,80
79,74
81,79
71,78
81,77
90,79
68,75
94,73
77,70
81,51
73,78
80,70
79,70
68,48
68,68
75,68
81,70
84,70
77,83
78,89
91,86
65,50
77,63
86,83
69,71
70,79
63,68
92,92
78,71
60,73
78,73
89,85
67,62
90,81
61,72
68,70
70,54
89,80
86,68
72,83
73,59
64,58
86,80
69,80
83,85
57,72
86,79
79,70
82,79
63,63
86,84
99,83
65,50
93,91
85,82
80,73
70,84
76,81
72,68
91,97
67,79
69,59
46,60
92,60
80,80
62,80
40,56
40,79
71,56
71,79
73,84
70,80
83,78
85,87
70,73
88,56
79,81
53,70
90,68
71,80
80,85
80,70
72,62
88,85
76,72
84,79
73,78
84,88
54,74
69,60
80,86
64,63
69,69
73,79
86,94
73,67
54,70
44,71
81,71
55,65
67,71
64,63
60,79
81,69
89,82
73,64
74,63
75,68
65,61
76,65
68,87
84,79
70,71
86,80
78,67
80,81
76,73
54,87
69,86
62,55
55,56
75,71
90,85
80,67
87,73
83,75
74,76
65,80
75,59
71,67
64,68
67,73
57,66
90,81
61,71
71,57
61,50
61,68
86,75
53,64
64,74
82,79
66,52
90,81
81,77
76,76
79,78
62,37
62,73
74,82
91,91
94,88
89,60
61,69
76,72
76,70
69,73
73,72
86,74
72,64
69,62
84,66
77,78
87,50
81,73
63,71
86,81
50,65
63,73
66,72
85,72
73,65
85,87
78,81
83,79
61,70
44,80
80,80
73,78
69,83
83,79
86,83
87,68
67,63
83,70
56,70
84,83
83,76
66,53
55,37
55,52
84,68
68,59
73,70
60,72
45,50
74,50
71,60
75,76
91,66
71,83
68,76
74,71
74,78
69,58
96,84
65,69
88,79
86,81
95,92
68,72
89,91
69,83
82,80
69,71
67,61
67,70
85,79
65,72
78,66
81,75
75,77
74,46
74,72
85,88
58,72
94,87
85,79
93,86
80,66
61,70
71,66
62,52
91,82
71,88
70,62
60,72
94,50
72,79
74,60
84,79
67,88
67,55
93,90
57,75
88,53
86,81
63,58
61,80
89,84
54,62
66,81
86,50
92,75
70,67
83,83
89,80
69,81
70,64
78,71
67,62
75,60
68,95
77,87
78,80
64,52
83,75
80,69
88,86
81,82
80,78
69,70
82,70
82,85
50,85
80,63
81,72
88,72
84,69
64,64
76,82
79,65
54,73
72,83
93,78
69,73
72,73
71,56
75,83
65,70
70,63
72,64
58,77
60,63
78,66
80,91
82,82
80,70
74,65
78,78
61,72
84,80
74,81
70,95
81,80
79,72
72,77
87,81
56,79
83,86
85,76
56,53
85,74
46,72
68,65
77,82
98,75
58,54
75,75
82,84
84,86
90,82
72,77
81,88
87,77
84,84
66,80
81,78
71,73
69,70
75,78
89,80
78,60
73,66
75,82
58,77
60,74
82,88
81,73
99,90
73,85
75,81
83,77
73,53
70,72
65,78
87,88
82,86
71,68
66,68
85,74
79,86
67,46
67,65
87,76
84,77
55,69
80,75
82,75
74,71
80,80
68,70
68,71
73,78
93,84
76,81
70,66
93,81
61,75
82,85
79,73
76,67
85,75
58,64
81,78
70,78
88,89
87,83
79,55
40,63
59,63
68,65
89,72
78,78
79,88
71,71
87,77
88,57
90,87
94,75
76,70
73,73
45,53
65,53
98,97
79,81
77,75
93,86
79,89
93,90
88,67
80,78
62,46
62,54
79,73
95,96
58,59
74,68
62,64
64,72
56,74
69,44
69,61
62,63
84,78
84,60
50,74
45,52
77,76
90,82
65,76
71,69
75,67
72,62
92,93
54,54
78,82
80,81
88,95
92,81
78,81
66,72
92,89
77,75
82,79
84,86
79,69
72,75
68,69
84,87
81,74
83,61
83,80
69,53
83,67
78,73
63,78
78,75
79,75
82,81
94,94
73,72
83,74
59,76
60,59
88,62
46,81
77,63
63,55
74,72
80,71
80,84
72,77
73,73
64,81
81,75
86,82
83,71
75,89
93,86
67,64
70,76
77,76
98,96
79,77
72,80
87,84
58,78
53,63
79,59
85,95
58,80
81,77
79,75
76,83
95,81
95,82
86,79
84,91
44,60
75,58
59,58
84,57
71,60
82,74
91,92
85,60
50,61
78,81
68,74
70,46
70,50
89,91
68,55
89,80
97,89
86,92
85,72
67,46
67,57
78,76
98,100
78,51
71,73
82,73
62,70
81,71
71,74
75,54
55,68
75,74
84,80
74,65
95,83
84,90
81,70
60,57
42,53
66,53
76,66
95,88
71,77
75,85
68,70
60,86
50,73
42,68
79,68
81,77
75,79
64,65
84,75
60,74
79,77
88,82
46,82
67,82
58,72
68,63
28,59
82,80
74,74
72,82
76,76
72,72
80,65
65,65
73,80
70,58
82,79
80,85
87,82
69,57
74,84
77,73
77,46
77,64
86,71
79,70
83,83
53,75
53,68
88,84
79,87
77,77
79,85
75,70
93,51
90,79
64,69
92,80
88,77
66,77
71,73
59,63
79,81
80,78
73,71
70,76
73,83
69,80
89,93
67,55
60,55
88,68
63,54
93,88
77,70
69,41
69,61
50,50
80,75
90,88
80,70
71,65
82,71
76,76
94,95
70,81
84,80
58,73
83,78
78,85
79,66
59,59
69,58
83,82
80,79
75,67
54,63
76,74
65,66
83,55
79,77
70,65
71,46
71,63
63,67
93,89
82,90
82,82
59,71
82,79
71,46
71,66
51,70
56,70
72,89
64,70
87,96
79,91
83,76
66,79
74,72
73,74
93,80
82,81
55,67
39,51
64,51
87,86
59,66
65,78
69,81
78,81
81,72
72,82
81,64
84,80
91,88
83,83
74,71
89,60
87,82
90,94
60,76
80,89
76,67
86,82
61,62
78,74
67,74
72,73
71,74
64,63
63,70
65,65
80,53
78,66
75,81
58,32
74,79
94,73
80,79
81,73
96,92
52,38
52,34
77,65
63,65
71,60
90,73
57,59
87,85
73,53
55,57
74,72
64,45
64,62
70,85
75,62
66,76
77,80
44,68
66,68
76,78
66,67
62,81
100,96
61,45
61,77
85,60
82,69
59,68
88,87
78,66
71,70
71,67
87,93
69,79
52,80
62,69
87,73
74,76
84,85
82,72
89,86
57,50
79,77
87,69
91,68
20,54
68,54
71,65
85,74
77,57
67,68
93,91
64,69
67,62
56,70
81,76
85,85
67,78
62,62
78,57
59,44
59,80
77,70
74,66
74,76
57,51
80,82
88,88
75,75
82,64
79,70
66,72
69,56
44,42
44,87
64,42
64,87
72,53
65,81
72,74
80,87
77,63
79,87
81,73
35,57
35,74
60,57
60,74
95,83
60,70
77,78
83,76
79,72
66,74
73,75
95,74
83,50
69,60
76,72
84,96
54,77
85,77
85,81
27,61
81,73
68,77
87,80
92,88
80,66
84,79
86,88
64,75
91,60
71,50
80,72
64,80
86,73
77,63
71,71
53,66
83,72
60,51
68,68
83,79
75,58
62,59
81,85
72,72
62,59
70,63
89,77
82,74
56,68
66,82
74,68
89,82
69,46
69,62
73,62
69,75
79,73
80,80
56,55
79,64
76,38
76,67
65,73
83,81
72,67
68,79
100,89
82,93
84,83
92,72
81,69
62,70
91,79
89,79
86,91
82,43
82,53
68,62
71,62
51,66
70,67
93,79
46,55
76,84
75,77
70,68
66,65
80,86
65,82
80,74
72,52
81,72
74,77
83,81
76,77
64,69
60,77
61,50
82,74
89,78
83,82
91,78
66,60
59,76
65,63
38,57
84,57
74,69
59,69
81,79
86,83
93,90
74,65
78,88
88,80
82,89
74,75
80,82
75,88
53,63
78,83
69,54
90,86
71,65
82,77
88,78
55,51
55,71
80,78
70,59
93,75
82,85
84,88
83,84
80,82
60,71
75,80
77,50
71,78
77,85
73,75
75,72
72,83
62,63
92,86
98,90
79,76
71,68
78,81
76,64
76,71
74,58
82,74
73,65
55,64
77,83
57,74
80,82
45,53
65,53
72,71
78,75
81,80
85,86
88,83
95,90
70,55
62,60
88,59
85,82
75,81
75,69
88,75
75,76
82,82
82,68
80,65
83,89
72,77
58,78
87,83
79,78
70,70
87,85
71,65
62,68
69,75
83,83
79,80
81,73
55,62
71,80
78,83
81,83
74,82
76,84
85,80
84,75
82,68
73,73
68,69
64,73
76,73
77,90
38,72
81,72
83,54
76,70
83,78
66,67
77,84
81,72
82,80
90,83
75,73
78,65
63,50
63,75
81,78
79,80
65,74
73,80
63,51
71,78
94,86
74,75
68,70
80,78
72,71
70,79
68,68
77,73
96,88
63,60
90,81
87,72
63,71
79,72
71,40
71,60
69,72
72,72
57,66
82,78
75,80
50,78
73,76
69,77
78,75
89,69
77,56
56,67
83,74
84,87
55,77
88,77
54,65
69,50
72,81
82,67
82,80
72,77
55,71
58,62
64,35
64,39
77,73
44,63
80,76
44,59
90,59
50,60
73,70
70,73
75,65
80,74
46,77
56,77
85,73
66,80
62,73
91,79
83,79
91,74
81,77
60,52
50,63
59,71
73,65
89,92
67,53
78,75
