CS131,CS370
74,68
97,93
73,63
89,42
89,68
88,60
76,86
88,77
83,80
72,75
81,85
76,72
94,82
82,60
64,75
90,78
80,82
78,66
88,71
76,76
93,66
85,92
94,90
77,66
85,88
89,75
91,77
93,92
60,70
92,82
76,58
94,82
86,71
77,53
89,90
88,69
95,76
90,75
92,50
73,83
97,85
86,55
39,50
66,43
83,61
86,67
82,72
85,89
85,64
92,59
97,100
78,80
80,65
68,81
85,66
90,73
75,67
80,63
95,75
86,74
93,62
94,74
82,84
58,67
93,72
76,41
60,50
81,53
85,37
85,40
88,56
74,45
74,65
69,58
99,72
79,71
84,78
85,67
89,67
62,50
79,70
87,68
94,71
86,81
72,80
90,77
81,60
95,74
88,74
87,79
92,69
93,75
81,78
96,84
78,81
86,89
84,71
89,72
88,73
87,78
86,53
96,78
82,83
88,74
82,58
86,59
84,85
94,63
94,91
93,83
63,72
87,86
85,83
85,82
44,64
62,64
91,84
73,57
80,78
91,54
85,84
70,55
75,69
93,88
76,54
74,66
91,50
80,44
90,82
71,79
36,63
85,63
70,78
71,60
86,93
57,65
91,43
78,78
81,80
91,88
77,79
76,84
62,84
77,57
43,60
79,60
87,73
86,61
86,82
98,70
63,77
89,69
81,64
91,76
46,50
81,50
