CS360,CS450
55,82
84,87
88,77
74,84
66,90
78,81
76,80
82,83
65,63
69,81
57,79
76,97
75,84
76,82
72,97
57,80
92,88
79,85
72,85
81,80
68,88
55,62
55,62
90,86
82,68
63,73
82,79
66,75
86,71
56,53
64,84
66,69
93,70
67,80
68,78
68,80
88,68
84,70
84,80
89,83
88,65
88,97
90,79
95,92
76,71
53,78
67,81
85,72
56,75
68,80
37,50
54,50
89,81
76,76
93,94
87,88
50,84
87,88
69,78
59,79
84,72
84,68
78,85
82,58
70,68
76,91
68,80
65,71
72,100
64,79
81,78
65,81
92,92
68,83
76,71
61,94
87,59
54,66
58,66
93,87
77,75
45,83
74,70
59,75
57,54
68,70
84,100
75,83
61,72
68,79
70,80
65,68
68,77
65,71
84,69
73,66
72,88
82,91
67,67
58,84
79,88
91,85
76,64
82,71
75,80
62,85
92,82
76,100
68,74
75,85
95,90
81,85
91,72
62,84
81,84
