,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,787843,251,1,69,492,33,85
1,265628,251,1,77,492,21,90
2,398071,251,1,68,492,33,86
3,399422,251,1,84,492,31,83
4,138275,251,13,80,492,43,93
5,531706,251,13,76,492,43,86
6,138796,251,1,79,492,33,88
7,269954,251,13,57,492,43,86
8,795053,251,1,55,492,13,81
9,272064,251,13,73,492,43,84
10,403679,251,13,86,492,43,95
11,143989,251,11,59,492,43,66
12,407676,251,13,78,492,43,80
13,409608,251,11,69,492,33,80
14,279009,251,9,40,492,41,88
15,279009,251,11,71,492,41,88
16,803347,251,11,73,492,43,85
17,541730,251,13,84,492,43,81
18,672977,251,11,54,492,33,87
19,411831,251,13,73,492,43,80
20,542953,251,13,65,492,43,80
21,280810,251,13,76,492,43,84
22,543870,251,11,87,492,43,87
23,937729,251,1,86,492,23,86
24,675947,251,1,82,492,33,87
25,808173,251,21,56,492,23,81
26,546579,251,13,50,492,43,83
27,416222,251,11,87,492,43,87
28,286285,251,13,71,492,43,83
29,810574,251,13,75,492,33,84
30,810736,251,7,71,492,43,81
31,811535,251,13,67,492,33,86
32,811800,251,1,75,492,31,91
33,287964,251,11,62,492,43,83
34,681731,251,27,88,492,53,95
35,289655,251,11,68,492,33,87
36,290499,251,11,69,492,43,81
37,684225,251,11,64,492,43,80
38,160205,251,11,54,492,43,80
39,947403,251,3,61,492,33,82
40,686674,251,13,81,492,43,83
41,162450,251,11,84,492,43,99
42,162883,251,11,75,492,43,81
43,163852,251,9,65,492,41,80
44,164514,251,7,55,492,23,80
45,165431,251,11,87,492,33,90
46,820800,251,1,79,492,31,80
47,691350,251,13,62,492,43,77
48,691359,251,1,64,492,33,85
49,693007,251,11,68,492,33,76
50,168888,251,13,84,492,43,80
51,169136,251,5,83,492,31,82
52,170058,251,11,46,492,33,81
53,170058,251,13,79,492,33,81
54,563305,251,11,63,492,43,84
55,433493,251,11,77,492,43,80
56,305770,251,11,55,492,43,69
57,699709,251,7,60,492,27,85
