grade1,grade2
88,86
82,86
64,80
88,84
80,80
61,76
80,85
78,81
77,80
82,80
84,87
67,83
78,81
89,91
70,81
68,80
57,80
83,83
70,80
68,81
38,80
68,77
90,80
52,82
84,81
69,80
76,84
65,71
62,78
75,81
60,86
72,81
78,84
73,88
50,80
51,86
75,75
42,82
68,88
86,85
64,80
80,82
67,75
78,80
78,78
64,83
71,85
82,80
74,81
59,78
77,81
94,87
66,80
66,87
77,83
82,85
59,71
79,82
88,88
70,96
76,80
84,83
76,81
60,85
57,91
65,70
82,90
71,85
52,51
60,81
54,87
67,75
68,80
80,81
71,83
75,82
75,80
69,85
74,83
52,83
85,86
