CS488,CS456
45,71
82,76
45,99
86,96
70,72
72,65
77,66
76,61
77,73
80,89
45,57
92,87
90,92
45,62
72,77
84,91
71,78
87,83
73,75
66,77
85,67
76,50
81,81
87,94
84,75
77,82
70,62
88,88
72,62
76,73
80,82
70,84
62,70
83,74
73,69
68,66
71,79
55,50
69,53
62,83
77,83
73,65
73,87
72,80
70,77
65,67
45,63
82,86
84,89
78,79
43,70
78,82
54,85
75,72
82,84
81,76
45,75
78,71
85,67
100,81
71,88
67,52
84,77
80,67
93,86
59,59
66,63
92,87
74,69
97,86
85,83
88,86
63,54
72,74
81,67
51,68
86,80
77,84
76,78
69,85
72,84
56,55
64,72
71,68
88,62
73,87
51,41
87,71
91,73
78,72
71,54
90,67
89,87
68,81
39,63
64,75
39,41
39,75
45,75
85,86
68,83
83,85
75,73
64,76
63,70
93,89
84,89
84,93
80,78
68,74
64,82
89,81
82,85
77,79
86,91
75,81
90,94
90,78
