,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
1,925225,360,37,80,473,43,61
2,151689,360,27,81,473,43,81
3,296865,360,29,82,473,31,77
4,432265,360,31,63,473,43,63
5,701263,360,41,60,473,43,75
6,193702,360,19,71,473,31,78
7,463388,360,33,79,473,43,87
9,749370,360,23,75,473,43,78
10,229128,360,27,78,473,33,75
11,229365,360,27,61,473,43,84
13,115091,360,27,47,473,43,70
14,115091,360,33,62,473,43,70
15,771921,360,31,55,473,43,80
16,509806,360,27,73,473,53,82
17,248422,360,33,81,473,43,78
