grade1,grade2
63,71
73,73
61,50
64,70
83,57
85,90
71,78
76,54
85,72
71,81
81,73
44,73
85,73
72,83
81,72
65,76
78,84
80,71
79,62
71,50
74,63
63,34
44,57
84,87
84,72
64,45
64,62
84,63
80,88
82,71
76,76
65,73
77,80
91,95
79,82
81,84
83,74
77,85
45,69
68,70
74,68
70,59
56,64
80,62
69,53
84,82
69,77
60,50
82,64
95,86
79,80
87,80
84,77
79,68
76,52
46,73
62,57
84,73
80,90
78,85
62,50
87,83
74,79
88,72
83,81
63,56
83,90
74,80
73,86
85,69
78,79
80,91
84,82
82,74
92,82
78,81
87,90
64,73
66,81
78,73
75,71
84,86
83,80
69,59
76,79
82,78
82,94
73,96
79,89
83,78
39,76
71,61
69,73
76,68
84,76
68,64
69,80
89,84
80,78
90,87
77,75
75,77
63,78
82,87
75,72
79,63
77,76
77,45
75,75
76,69
94,80
73,87
63,85
91,77
81,69
65,81
69,75
81,71
77,65
77,80
70,61
88,85
70,72
83,78
74,86
87,97
73,80
67,71
72,60
76,73
72,72
75,95
85,67
76,68
64,62
71,54
80,88
88,73
90,86
75,85
84,74
89,89
84,86
85,82
71,63
83,75
80,62
82,73
64,66
92,92
78,75
76,70
79,80
79,60
72,71
46,57
67,84
82,58
79,82
76,79
86,84
80,82
77,90
72,65
71,79
67,64
83,81
74,84
76,80
88,70
68,53
73,82
72,71
80,85
72,80
69,69
67,50
78,61
91,87
96,83
80,56
79,79
68,62
88,91
81,86
71,82
81,70
89,88
74,71
77,58
93,75
67,87
71,89
91,89
87,68
77,78
76,81
70,61
74,69
69,76
77,88
75,80
77,76
76,61
83,76
67,77
84,80
81,71
72,78
77,84
88,63
