,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,262516,486,7,94,498,13,87
1,526476,486,23,43,498,33,73
2,526476,486,31,43,498,33,73
3,271379,486,41,85,498,43,80
4,271379,486,41,85,498,43,80
6,144003,486,41,77,498,43,73
7,144003,486,41,77,498,43,86
8,537542,486,31,79,498,33,81
10,800535,486,37,83,498,43,83
13,676457,486,27,66,498,33,58
14,676457,486,27,66,498,33,72
16,813779,486,31,68,498,43,52
19,827715,486,41,90,498,43,75
23,445431,486,37,89,498,43,84
26,972664,486,11,75,498,13,68
28,582947,486,37,85,498,43,83
35,719980,486,39,86,498,41,72
36,330040,486,31,64,498,43,67
37,330046,486,37,92,498,43,91
38,725474,486,33,91,498,43,72
40,728898,486,31,86,498,43,82
43,209846,486,31,73,498,33,77
44,341410,486,31,94,498,33,76
46,219373,486,11,69,498,13,67
47,351962,486,37,88,498,43,79
48,351962,486,37,88,498,43,93
50,751616,486,23,87,498,33,78
54,368144,486,33,83,498,43,76
55,368144,486,33,83,498,43,83
58,518208,486,31,72,498,43,73
59,518208,486,31,72,498,43,74
