CS251,CS445
84,79
74,63
69,80
67,73
96,81
58,91
69,64
77,83
67,62
92,100
86,78
93,95
80,71
67,81
69,76
78,85
67,70
81,71
78,77
67,74
84,81
46,64
67,64
78,78
65,44
80,80
85,70
62,72
66,71
57,73
64,65
72,78
69,61
78,79
65,71
96,70
81,74
81,68
66,63
83,86
76,78
64,77
54,44
88,72
66,74
92,79
79,84
85,88
45,88
84,88
68,84
94,77
81,81
80,84
78,68
72,64
69,83
79,88
80,76
85,76
53,75
90,85
80,83
69,65
69,78
54,72
64,61
73,67
74,87
75,79
54,77
62,56
55,77
90,91
53,77
76,70
62,54
91,77
76,74
72,45
81,68
86,78
73,65
61,74
83,70
68,78
88,67
67,76
65,80
81,69
71,73
74,45
67,69
88,69
61,82
54,77
70,60
64,67
83,82
80,95
69,79
80,64
76,65
72,73
69,79
65,76
80,46
74,80
58,83
56,79
68,62
84,80
72,65
81,76
73,62
75,76
70,87
65,74
87,81
80,80
74,81
80,83
93,90
61,72
85,84
79,66
68,67
79,88
71,83
58,83
62,63
56,83
84,74
90,73
72,67
82,85
79,78
84,74
69,83
46,80
79,80
70,82
77,70
58,78
79,80
68,75
81,87
71,78
71,88
82,83
100,90
72,64
83,66
53,53
79,78
79,84
75,82
93,59
71,83
79,75
69,79
77,64
94,84
79,83
83,84
63,69
59,86
82,82
71,73
64,80
93,89
69,84
81,81
81,85
84,82
83,92
89,77
90,73
60,79
72,77
65,70
80,77
74,82
90,79
64,58
85,72
59,39
69,71
71,69
62,72
87,76
91,82
71,78
85,84
56,68
81,82
85,89
88,89
66,80
69,71
80,81
79,50
85,84
71,42
71,70
71,72
81,74
89,88
66,84
76,75
65,77
72,75
82,63
84,82
81,75
89,87
93,87
70,79
65,81
72,77
74,66
83,77
60,77
82,75
89,77
93,92
76,74
53,79
71,73
71,81
75,63
71,91
76,81
55,78
70,65
62,69
88,88
75,73
83,91
72,81
79,77
87,87
79,87
73,74
68,76
64,70
77,79
63,71
81,95
71,70
70,81
63,68
73,79
78,68
83,83
82,78
77,74
80,84
73,87
78,91
81,73
72,67
80,68
84,80
81,72
56,89
73,76
66,76
62,72
79,88
88,95
64,78
84,84
71,83
81,75
61,79
70,72
57,80
84,81
66,80
53,64
61,71
72,88
84,93
82,76
74,78
86,82
90,80
87,90
98,82
59,75
85,67
70,61
78,84
81,82
84,85
81,91
74,83
60,76
54,67
71,82
80,75
62,83
77,72
73,78
78,76
84,66
52,76
60,63
74,78
69,79
66,72
75,78
54,72
91,84
59,87
75,46
88,72
81,67
68,82
76,79
72,79
79,46
66,65
83,76
95,86
62,78
72,77
69,83
52,67
77,72
84,83
75,64
79,71
70,66
79,78
67,70
72,76
91,68
85,73
75,72
79,80
75,74
87,81
82,80
75,93
50,79
77,69
62,81
77,84
70,67
70,64
67,78
80,64
89,96
60,81
83,90
68,80
82,82
71,61
84,98
67,76
78,82
68,81
82,75
61,76
45,58
76,58
74,68
58,71
87,76
63,69
80,84
64,88
96,85
84,89
66,70
69,70
80,74
67,65
77,77
88,66
67,93
79,67
65,68
50,75
76,71
70,84
63,80
46,66
76,66
86,76
63,70
67,74
71,73
62,73
56,69
75,45
67,75
87,84
75,81
91,75
55,76
82,74
70,70
82,83
72,67
84,88
83,84
66,72
64,71
80,85
87,72
80,77
61,88
