,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
8,141575,456,25,71,480,29,87
10,142952,456,33,75,480,41,79
11,669024,456,37,72,480,43,81
12,669968,456,37,65,480,43,78
15,671211,456,37,77,480,43,80
17,671697,456,35,50,480,39,64
19,410216,456,21,66,480,23,82
26,544465,456,29,82,480,31,74
27,152510,456,31,52,480,33,70
29,939437,456,33,77,480,43,78
32,415529,456,31,56,480,43,77
36,417900,456,21,87,480,23,93
37,418078,456,29,89,480,31,87
40,157391,456,31,70,480,33,75
41,157976,456,27,71,480,33,78
43,945985,456,27,72,480,35,81
47,947724,456,41,78,480,43,84
53,162883,456,37,61,480,43,78
55,689890,456,37,77,480,43,66
57,429712,456,37,73,480,43,73
59,168888,456,33,77,480,43,82
61,170058,456,27,91,480,31,81
62,432556,456,27,63,480,33,77
63,694809,456,27,63,480,31,73
64,170677,456,33,55,480,43,75
66,828202,456,25,66,480,29,65
67,567658,456,37,70,480,43,81
74,835449,456,37,58,480,43,75
77,708879,456,21,78,480,29,89
80,448504,456,15,58,480,19,75
85,712223,456,21,78,480,29,70
86,581163,456,33,65,480,41,83
87,712756,456,33,57,480,41,79
89,189292,456,27,72,480,31,87
92,192645,456,29,82,480,31,75
105,460210,456,25,54,480,29,67
106,329175,456,41,74,480,43,86
108,330648,456,27,71,480,33,75
113,332142,456,41,81,480,43,80
117,464418,456,27,60,480,33,63
118,858707,456,27,72,480,31,68
123,862804,456,37,75,480,43,76
131,738198,456,41,82,480,43,77
136,346194,456,37,71,480,43,79
137,477636,456,33,43,480,43,69
139,346601,456,41,65,480,43,77
144,613961,456,27,78,480,33,82
145,876448,456,27,81,480,33,88
147,876928,456,17,64,480,21,73
149,879361,456,21,63,480,23,73
166,498116,456,23,55,480,33,57
171,632923,456,27,79,480,33,77
172,896507,456,27,69,480,33,81
176,243016,456,41,71,480,43,76
182,380167,456,31,84,480,33,72
186,121392,456,33,59,480,43,81
190,384815,456,37,70,480,41,78
194,649404,456,41,65,480,43,73
200,130809,456,29,75,480,31,70
