,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,138275,245,13,52,492,43,93
1,269954,245,27,74,492,43,86
2,272064,245,21,80,492,43,84
3,403679,245,31,92,492,43,95
4,143989,245,17,58,492,43,66
5,143989,245,31,66,492,43,66
6,407676,245,21,83,492,43,80
7,409608,245,13,68,492,33,80
8,279009,245,31,76,492,41,88
9,541730,245,21,71,492,43,81
10,411831,245,21,74,492,43,80
11,280810,245,21,81,492,43,84
12,543870,245,17,83,492,43,87
13,546579,245,21,65,492,43,83
14,416222,245,17,68,492,43,87
15,286285,245,21,61,492,43,83
16,810574,245,21,72,492,33,84
17,810736,245,17,76,492,43,81
18,811535,245,21,82,492,33,86
19,287964,245,13,62,492,43,83
20,681731,245,37,45,492,53,95
21,681731,245,47,66,492,53,95
22,289655,245,13,93,492,33,87
23,290499,245,17,73,492,43,81
24,684225,245,17,70,492,43,80
25,947403,245,11,63,492,33,82
26,163852,245,15,76,492,41,80
27,164514,245,13,57,492,23,80
28,165431,245,17,79,492,33,90
29,691350,245,21,38,492,43,77
30,691350,245,27,60,492,43,77
31,693007,245,13,76,492,33,76
32,168888,245,21,87,492,43,80
33,169136,245,15,66,492,31,82
34,170058,245,23,87,492,33,81
35,563305,245,17,72,492,43,84
36,433493,245,13,71,492,43,80
37,305770,245,17,71,492,43,69
38,699709,245,15,65,492,27,85
39,568680,245,41,64,492,53,81
40,175488,245,13,56,492,33,25
41,961965,245,17,68,492,33,81
42,437764,245,21,64,492,43,84
43,306840,245,17,70,492,43,71
44,700582,245,17,71,492,43,93
45,176665,245,17,73,492,43,60
46,966157,245,15,70,492,41,78
47,835449,245,17,75,492,43,77
49,966693,245,13,72,492,23,82
50,836955,245,21,66,492,43,84
51,576712,245,21,58,492,43,86
52,315048,245,13,79,492,23,81
53,708323,245,17,66,492,43,84
54,446423,245,21,73,492,43,99
55,447139,245,21,75,492,33,84
56,448579,245,21,89,492,33,93
57,842889,245,17,64,492,43,87
58,581163,245,21,63,492,43,80
59,712756,245,21,63,492,43,86
60,191006,245,23,65,492,43,97
61,846692,245,17,67,492,43,88
62,453710,245,27,86,492,43,91
63,325448,245,13,89,492,33,91
64,587764,245,17,56,492,43,90
65,719166,245,21,88,492,33,94
66,196125,245,41,80,492,43,70
67,196170,245,27,67,492,43,93
68,590285,245,21,69,492,43,88
69,329175,245,21,74,492,43,84
70,986152,245,21,76,492,43,80
71,463388,245,33,100,492,43,82
72,725587,245,13,66,492,33,76
73,858006,245,13,80,492,43,86
74,333837,245,17,64,492,43,75
75,464961,245,23,75,492,53,82
76,858284,245,21,78,492,43,81
77,858707,245,17,65,492,23,84
79,729651,245,21,60,492,43,89
80,862353,245,11,61,492,43,9
81,338114,245,17,83,492,53,80
82,862759,245,17,84,492,43,87
83,207934,245,11,92,492,23,85
84,601356,245,31,59,492,33,88
85,470315,245,21,55,492,43,76
86,865618,245,17,84,492,43,91
87,997298,245,13,95,492,33,90
88,736761,245,33,72,492,43,81
89,998981,245,15,65,492,37,83
90,736895,245,31,63,492,33,73
91,736900,245,21,59,492,43,82
92,868666,245,13,36,492,43,83
93,868666,245,31,60,492,43,83
94,476255,245,13,82,492,33,84
95,870223,245,27,85,492,43,90
96,346194,245,17,65,492,43,80
97,219457,245,17,64,492,43,97
98,219874,245,13,80,492,33,96
99,744326,245,17,60,492,43,68
100,351450,245,13,53,492,43,73
101,223242,245,21,61,492,43,67
102,747686,245,27,64,492,33,95
103,485739,245,17,82,492,43,88
104,879176,245,13,73,492,33,71
105,486498,245,3,66,492,23,77
106,355687,245,21,57,492,43,83
107,619201,245,13,68,492,23,93
108,226323,245,1,82,492,23,77
109,881730,245,31,77,492,43,89
110,227964,245,17,80,492,43,81
111,622740,245,11,29,492,23,94
112,622740,245,13,81,492,23,94
113,360949,245,25,51,492,41,59
114,361253,245,17,69,492,43,60
115,755625,245,15,66,492,31,77
116,886834,245,17,72,492,43,84
117,494021,245,21,76,492,43,88
118,887441,245,21,72,492,43,96
119,366018,245,13,69,492,43,83
120,366079,245,3,62,492,23,62
121,628510,245,21,53,492,43,80
122,239055,245,21,53,492,53,85
123,502431,245,21,78,492,43,91
124,896338,245,27,80,492,33,96
125,896416,245,7,77,492,23,97
126,766899,245,11,77,492,23,70
127,770031,245,13,71,492,43,51
128,246072,245,27,73,492,43,91
129,772538,245,33,78,492,43,81
130,248422,245,21,66,492,43,98
131,380235,245,11,45,492,43,84
132,380235,245,37,64,492,43,84
133,773507,245,13,54,492,33,87
134,249857,245,13,71,492,33,84
135,381432,245,21,60,492,43,75
138,908161,245,23,59,492,43,89
139,646601,245,33,66,492,43,80
140,515981,245,17,71,492,23,81
141,778643,245,17,74,492,43,56
142,124550,245,21,84,492,43,83
143,386823,245,31,62,492,43,94
144,127292,245,17,63,492,33,73
145,783574,245,21,60,492,43,77
146,915429,245,17,71,492,33,83
147,261605,245,13,88,492,33,98
148,654883,245,23,66,492,43,89
