grade1,grade2
96,77
92,71
67,62
84,80
80,82
92,45
92,45
76,74
93,90
88,82
84,69
91,76
92,79
98,84
81,43
81,42
81,61
84,83
93,75
93,78
77,72
87,80
85,78
55,62
89,59
74,75
79,74
92,65
72,67
71,74
66,69
95,85
82,75
76,87
63,67
89,86
84,79
59,80
83,71
85,71
89,83
89,70
73,63
74,74
89,60
88,65
88,58
74,70
93,74
84,80
92,81
73,63
93,86
77,76
84,66
59,72
88,74
57,70
50,61
84,83
91,60
83,88
82,74
88,81
25,76
82,76
83,45
58,82
71,63
77,74
82,82
83,88
88,83
80,71
93,74
84,79
87,80
90,77
62,72
97,90
94,39
94,65
85,71
90,81
82,88
88,89
83,34
97,50
46,61
84,74
91,67
68,64
64,65
87,88
82,78
88,87
88,78
87,92
76,56
90,81
89,51
79,59
64,82
41,50
83,77
89,63
90,68
89,82
89,51
81,71
82,77
86,82
84,76
75,65
91,95
85,62
83,75
99,90
88,77
41,73
84,87
89,53
89,72
81,53
81,57
86,84
94,84
92,72
84,76
70,76
88,52
80,60
63,74
78,55
91,82
93,80
91,76
50,68
77,57
100,85
90,71
78,88
80,60
99,86
85,82
98,88
88,89
90,65
71,68
95,67
100,91
96,89
86,61
91,78
95,82
90,81
28,78
44,78
85,63
93,78
70,79
85,50
65,61
86,79
97,83
89,35
88,66
85,82
91,82
96,85
90,44
90,78
77,69
83,74
69,35
80,75
70,61
79,66
95,89
73,81
57,61
64,77
80,89
59,43
59,77
95,63
87,50
89,71
90,79
74,71
63,77
39,61
65,74
85,92
90,85
73,50
84,54
85,71
79,57
99,86
63,88
88,78
85,50
87,86
100,80
75,78
95,80
62,81
90,89
76,58
92,86
90,83
90,83
85,74
81,77
80,41
80,61
85,74
92,82
95,82
95,50
86,71
91,89
87,83
69,66
91,90
70,75
81,69
83,57
87,71
71,77
70,62
92,41
80,72
81,78
45,75
87,57
86,82
81,71
69,55
95,63
87,75
84,90
88,79
78,54
87,77
80,66
87,87
88,79
95,76
81,81
62,50
66,62
99,84
90,68
69,53
94,87
92,83
84,82
71,68
86,91
68,56
76,63
53,76
46,77
81,52
88,52
92,85
70,71
81,83
58,82
72,77
72,51
92,67
63,61
95,87
63,68
84,73
92,67
75,73
80,50
85,70
59,77
94,71
89,69
93,77
66,61
86,69
79,74
85,32
89,84
94,86
71,67
84,79
67,54
90,70
89,80
95,67
84,81
83,75
81,82
62,79
90,91
93,71
97,88
67,82
92,67
80,86
77,55
93,80
92,88
91,72
46,78
92,74
61,75
79,77
63,74
97,62
82,58
90,54
61,45
82,73
86,56
72,74
80,50
46,76
88,66
98,78
63,77
96,62
92,79
82,67
75,74
79,76
70,75
89,71
62,39
62,25
84,71
75,88
72,77
77,77
87,75
93,71
81,75
100,93
86,68
82,52
85,65
85,81
88,61
94,59
70,66
71,83
85,75
64,83
72,76
77,57
84,62
82,80
83,74
97,86
82,75
88,77
81,82
72,63
93,75
80,85
95,80
95,87
88,68
82,75
92,80
86,50
82,69
78,80
82,63
90,71
93,50
92,77
68,54
82,62
77,82
95,69
90,66
95,88
98,75
92,82
82,79
96,85
91,39
91,71
90,53
73,50
78,85
93,88
94,79
68,77
89,50
84,68
64,71
60,60
90,78
80,60
67,86
84,89
84,73
60,58
88,81
90,86
89,80
81,76
86,79
