grade1,grade2
69,69
76,88
45,73
66,68
83,80
55,66
64,65
53,56
76,82
45,50
79,83
66,40
66,34
57,60
56,59
88,88
73,78
85,58
50,53
75,90
71,70
53,67
68,65
72,75
77,64
63,66
84,70
62,62
60,63
79,68
45,61
72,61
73,58
66,44
66,61
86,88
61,50
54,78
74,66
72,34
72,64
70,53
43,35
78,50
80,71
64,60
55,59
75,56
76,80
54,50
73,72
70,71
80,50
75,80
64,63
63,73
66,56
79,65
83,71
75,50
71,55
55,50
82,67
69,34
69,73
74,65
88,77
61,74
60,66
66,72
79,80
58,65
56,51
76,93
76,61
77,75
73,74
82,80
93,79
68,55
88,94
76,73
71,65
50,62
61,37
