CS343,CS456
61,73
66,73
50,99
82,70
45,57
69,78
80,82
80,96
83,82
75,85
61,83
63,75
78,61
80,75
78,84
85,84
66,79
59,61
63,72
50,57
74,65
85,98
87,81
34,75
86,92
68,62
71,54
73,68
63,75
83,79
70,65
74,86
53,45
53,62
68,77
76,77
52,50
61,83
63,81
59,64
66,59
60,80
79,78
75,72
77,82
88,82
74,84
50,69
81,83
63,85
69,66
82,82
63,74
82,81
81,94
79,70
88,87
71,68
59,72
75,90
88,95
77,94
72,51
71,80
88,87
70,58
73,82
34,62
50,50
74,86
60,73
70,59
89,78
31,67
82,88
78,90
78,87
67,61
56,50
67,74
71,83
82,84
54,70
72,77
79,72
82,64
71,61
63,73
73,75
95,84
62,61
75,80
46,68
75,88
52,57
72,95
83,80
70,67
66,74
80,93
72,81
59,50
72,87
60,53
74,78
55,64
76,90
57,57
88,90
67,50
70,73
66,81
75,73
78,65
58,87
89,92
78,81
81,89
78,85
79,76
82,79
73,79
78,75
62,62
92,89
85,85
73,77
86,94
83,94
76,91
81,78
35,63
82,76
78,89
74,75
76,71
68,67
76,63
61,76
66,61
76,86
79,66
89,94
80,89
60,43
60,78
61,53
43,89
77,89
64,61
76,80
80,88
29,56
79,83
77,83
78,89
74,82
67,85
68,76
57,77
80,87
86,92
88,94
85,84
78,76
50,45
78,87
80,90
38,59
82,91
83,96
83,77
54,85
74,69
74,81
50,96
78,84
82,52
82,65
82,82
82,88
66,65
64,50
80,81
66,62
90,78
75,72
69,72
57,74
77,87
78,86
29,55
64,55
81,97
75,55
85,87
90,85
67,60
77,75
86,88
72,73
88,86
70,80
82,80
64,59
79,72
83,92
76,73
50,54
84,90
62,81
59,56
77,67
65,69
83,89
82,84
40,52
85,89
68,78
81,82
86,93
76,78
85,88
75,75
85,82
52,61
85,79
71,70
83,84
82,76
89,91
60,85
44,43
44,58
57,58
62,65
67,61
84,87
87,96
79,84
45,29
43,53
76,53
73,84
82,85
50,54
77,73
77,88
50,64
77,90
79,77
64,51
77,77
54,57
46,50
77,82
65,67
70,67
80,71
71,63
45,70
75,85
82,72
79,67
77,72
64,50
71,79
39,95
50,95
82,86
86,87
55,57
88,85
73,74
75,73
74,75
75,77
80,65
72,80
73,79
68,82
86,78
70,41
70,75
77,82
73,69
86,76
55,67
75,82
83,71
87,88
75,79
88,85
75,77
75,76
66,70
77,73
61,56
72,86
83,85
59,76
56,62
74,74
74,80
80,86
86,91
86,89
75,63
77,89
64,95
63,66
75,82
85,87
61,64
80,85
68,72
80,89
69,86
63,80
71,90
50,46
50,60
75,69
54,61
60,57
68,78
62,59
68,70
69,82
80,89
88,92
86,83
87,81
67,65
50,85
79,95
77,76
85,74
50,80
68,81
85,79
86,96
78,81
87,96
55,54
89,80
77,79
87,88
83,85
78,80
86,89
80,94
65,68
79,78
57,84
