grade1,grade2
62,69
79,67
92,78
92,81
78,71
74,86
82,54
67,69
97,95
88,73
66,52
84,81
92,90
46,77
72,77
88,68
87,98
88,55
65,55
77,63
77,76
91,90
74,82
96,97
74,71
83,70
76,66
88,80
84,89
77,56
68,50
88,94
89,85
77,70
96,93
74,66
83,75
60,71
72,77
96,90
73,86
50,41
91,93
85,89
70,70
83,95
63,60
89,84
72,89
86,90
86,96
90,98
80,91
88,87
77,79
73,68
91,99
81,93
83,88
84,76
64,73
66,57
64,67
91,80
100,99
86,81
53,61
92,72
85,90
96,92
95,95
75,67
74,64
69,65
81,74
79,73
88,81
76,73
81,72
91,96
78,95
