grade1,grade2
82,92
51,71
73,52
50,64
70,66
82,90
57,57
57,68
76,68
79,85
56,40
56,50
67,78
73,67
67,81
59,55
54,76
82,91
59,74
61,50
74,76
82,76
62,72
85,86
73,90
76,93
86,100
63,78
84,92
79,86
79,78
70,72
65,50
88,83
85,73
40,68
62,68
89,100
77,84
74,85
65,66
69,58
54,73
85,70
73,93
73,89
82,89
69,50
65,88
72,82
46,61
73,92
74,88
54,66
45,77
52,73
75,69
75,71
66,60
70,57
81,92
39,80
73,80
68,83
46,62
65,62
91,50
79,76
71,75
64,64
44,44
44,68
61,44
61,68
76,58
78,93
78,66
61,59
62,66
84,96
68,56
62,64
68,76
64,57
70,69
75,84
70,64
90,92
71,74
83,92
72,94
62,85
78,76
62,80
64,64
62,65
73,91
82,67
71,78
91,85
99,100
66,99
52,60
92,85
77,86
73,93
77,74
86,86
87,71
57,66
63,74
80,69
74,66
61,51
61,79
79,90
84,81
76,87
87,74
88,98
83,85
68,66
80,94
62,61
53,60
79,85
89,85
62,64
78,87
64,51
62,71
65,39
85,83
77,79
55,32
81,95
80,74
69,99
72,66
61,58
72,81
53,62
87,91
75,65
74,64
76,63
67,76
64,72
100,88
51,65
68,87
66,66
59,57
66,51
76,51
88,89
61,42
51,58
95,88
87,75
78,35
78,50
65,67
57,65
77,75
53,18
53,68
64,89
66,81
66,78
52,70
58,72
74,81
76,77
64,81
71,60
62,67
81,86
66,80
54,44
54,80
62,90
70,67
65,75
76,82
57,74
52,79
72,72
85,88
68,68
86,87
61,60
60,67
80,84
64,68
39,72
69,72
95,98
60,80
61,80
78,74
78,76
77,85
61,81
68,88
70,90
83,50
73,75
82,75
84,100
58,66
76,92
82,80
55,73
81,63
59,75
70,83
56,71
55,65
68,63
60,80
74,100
74,80
81,88
65,71
82,87
92,92
67,59
61,72
71,93
60,62
70,58
79,87
73,84
62,70
93,72
52,38
52,61
88,90
73,63
75,58
91,77
67,72
61,63
60,54
60,69
65,58
81,89
82,77
75,85
58,84
62,62
57,61
50,66
82,80
73,66
90,100
65,50
81,100
75,81
64,85
70,64
51,52
63,73
70,93
66,73
89,95
56,66
64,67
71,66
71,55
58,63
58,75
62,75
79,77
80,95
64,58
64,97
79,92
62,63
72,87
78,55
60,72
41,81
60,72
66,51
62,69
56,82
68,65
62,66
61,84
68,53
78,82
76,72
71,58
65,70
79,87
67,79
46,67
86,89
77,78
81,74
65,55
70,52
70,63
83,90
63,80
76,60
64,58
79,100
52,88
68,65
85,83
64,80
65,60
68,85
70,87
93,83
58,63
61,59
86,85
51,62
93,100
100,97
73,75
65,71
38,54
57,54
46,52
62,61
82,75
73,80
51,51
66,66
53,66
85,100
71,67
65,64
80,88
89,90
52,81
60,50
67,40
67,72
82,73
67,71
63,79
94,75
61,66
44,71
58,62
82,97
72,73
80,75
90,92
65,62
66,53
58,72
51,73
75,76
65,63
69,82
75,83
68,90
75,93
55,42
55,56
62,84
100,96
82,92
72,83
68,83
61,71
83,81
82,85
82,73
56,83
