CS132,CS448
73,82
93,85
84,50
84,78
69,78
70,67
88,69
94,66
90,64
75,67
83,68
72,67
68,59
79,57
78,67
86,72
83,64
94,66
79,77
84,77
80,69
93,71
95,86
81,67
85,58
86,50
74,73
78,46
78,54
79,71
92,82
79,50
84,59
70,69
84,76
62,66
90,73
87,62
82,79
96,80
78,67
83,68
87,59
73,65
70,46
72,67
90,86
73,54
84,38
80,75
88,82
83,64
85,67
81,85
96,70
89,57
75,66
90,74
91,83
79,73
90,81
79,74
88,64
79,81
94,91
74,74
80,56
80,67
83,69
88,82
82,72
91,66
71,78
81,73
76,74
88,52
84,78
68,60
85,78
78,92
81,62
89,58
70,45
70,67
75,56
87,68
