CS241,CS354
82,87
71,55
67,71
58,78
83,81
92,92
67,67
90,92
50,71
81,41
81,67
63,77
70,75
76,74
62,73
86,80
76,79
76,80
87,83
72,73
78,82
81,77
71,82
93,90
58,71
68,77
64,70
76,81
54,79
88,85
85,87
75,61
80,90
67,71
66,62
58,61
77,75
80,77
53,62
57,72
64,22
64,76
77,83
80,76
70,75
87,80
75,59
71,82
42,77
84,77
89,88
81,86
63,60
67,78
87,54
64,70
66,76
62,59
90,91
86,90
89,89
53,98
93,82
74,78
83,82
78,81
85,83
46,79
69,79
66,50
75,81
56,70
70,74
92,88
66,76
68,77
82,85
74,79
64,65
68,67
82,86
73,81
75,87
65,50
57,50
66,61
70,59
74,66
80,85
89,85
64,71
78,75
67,70
72,83
66,64
85,80
81,76
89,88
78,76
65,73
78,68
60,69
67,67
85,64
84,74
74,86
65,66
62,63
88,89
66,57
59,62
60,64
71,74
79,71
50,43
77,87
70,73
61,72
77,78
59,81
65,70
78,85
75,80
60,72
58,65
78,81
61,72
75,78
58,73
82,66
94,75
74,84
67,74
64,83
76,71
75,67
81,76
66,62
73,75
75,83
71,70
79,79
70,73
58,52
76,80
58,52
65,81
73,83
70,81
73,88
56,65
92,91
70,73
87,86
74,77
91,96
66,77
86,81
85,71
66,76
76,79
68,76
76,80
66,68
62,72
62,69
77,85
58,68
57,74
69,70
68,75
66,61
70,65
85,81
79,75
86,84
77,75
78,83
66,80
86,87
56,68
63,63
63,76
77,59
95,94
75,85
69,68
26,65
75,65
72,85
70,79
62,70
79,81
75,73
54,78
73,53
70,79
65,91
68,77
62,65
68,93
65,70
58,68
67,76
85,82
75,78
77,80
74,72
70,77
82,82
57,63
78,56
91,90
79,80
66,76
63,81
84,75
83,80
89,81
84,76
78,74
69,76
78,77
82,80
80,73
86,78
70,60
60,68
63,72
69,68
88,80
61,63
84,85
84,91
76,85
64,56
67,68
76,71
67,74
64,69
82,81
70,96
69,76
67,73
77,77
61,72
73,64
76,87
62,69
64,70
82,85
81,67
38,77
68,77
89,80
76,83
70,81
85,79
69,79
70,69
71,75
72,76
89,85
90,93
61,68
87,84
78,83
73,68
62,73
77,77
58,78
63,72
70,82
70,82
74,82
53,66
76,60
68,67
64,74
58,75
87,82
88,77
77,81
78,67
59,68
71,72
76,76
84,85
57,73
75,77
83,91
61,68
67,68
72,67
69,83
60,68
81,78
86,74
75,76
81,70
83,85
81,74
83,86
73,68
63,60
81,82
69,80
72,78
62,80
62,66
98,78
88,79
62,60
64,59
58,74
71,80
67,64
81,71
61,58
58,79
67,68
80,79
75,78
79,81
76,65
65,55
85,71
85,86
83,83
51,73
68,63
74,62
80,83
74,66
76,86
84,81
78,70
71,65
70,76
67,72
62,72
85,78
67,44
55,68
72,63
81,84
55,57
73,85
75,77
63,65
75,82
71,76
71,80
59,57
80,90
74,81
69,79
53,66
63,68
96,86
69,63
80,76
68,61
55,70
85,72
74,81
81,89
37,68
62,68
50,64
86,89
52,72
58,63
62,69
78,81
61,63
75,75
67,82
63,66
60,58
88,94
56,74
67,65
79,78
69,65
70,53
50,71
86,83
85,86
57,77
77,73
68,67
78,85
61,73
71,61
70,80
80,84
83,71
82,52
57,64
70,71
67,76
66,66
86,81
87,81
70,72
74,62
86,84
72,60
65,75
90,79
90,83
73,78
63,61
69,70
78,83
90,85
59,74
67,72
75,76
72,83
71,69
76,78
66,77
69,60
80,77
71,72
86,78
59,64
