,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
4,794158,488,27,77,450,33,63
6,143436,488,37,73,450,43,84
7,406172,488,9,72,450,11,82
8,538191,488,41,77,450,43,97
9,801399,488,29,71,450,31,80
10,146581,488,27,87,450,33,88
12,937107,488,27,66,450,33,85
13,948648,488,21,72,450,31,75
14,556331,488,21,64,450,31,71
17,957989,488,11,79,450,13,69
18,830000,488,27,74,450,33,78
19,306136,488,21,65,450,23,80
21,442954,488,25,72,450,31,75
23,445345,488,21,78,450,31,92
25,586709,488,33,82,450,43,94
27,723294,488,27,86,450,33,72
28,199636,488,21,92,450,31,68
30,463624,488,41,80,450,43,86
31,337955,488,21,69,450,33,71
32,603550,488,41,88,450,43,92
34,604300,488,41,77,450,43,81
35,342945,488,27,88,450,33,92
36,998904,488,27,80,450,33,83
37,489068,488,33,87,450,43,88
38,753020,488,35,92,450,41,83
39,229325,488,33,78,450,43,77
40,495977,488,37,45,450,43,61
41,629566,488,33,76,450,43,80
42,237098,488,17,78,450,23,77
47,641628,488,27,92,450,33,85
49,121072,488,17,93,450,23,82
50,255096,488,41,82,450,43,100
51,785223,488,13,79,450,23,84
52,916636,488,29,75,450,31,84
