,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,131188,341,31,43,450,53,51
1,131188,341,33,67,450,53,51
2,526407,341,7,67,450,13,82
3,526476,341,21,58,450,23,60
4,920196,341,33,60,450,43,83
5,527861,341,7,83,450,13,87
6,397034,341,13,84,450,23,77
7,791160,341,21,78,450,31,84
8,660573,341,9,55,450,31,90
10,792349,341,21,72,450,33,80
12,794158,341,21,58,450,33,63
13,401612,341,33,61,450,43,82
14,270650,341,27,75,450,43,81
15,795093,341,23,66,450,43,77
16,272139,341,21,52,450,23,79
17,142656,341,33,83,450,43,91
18,273977,341,27,92,450,43,97
19,142952,341,27,67,450,43,100
20,143436,341,31,72,450,43,84
21,406172,341,1,71,450,11,82
22,668864,341,27,66,450,33,78
23,538191,341,33,82,450,43,97
24,407379,341,33,95,450,43,88
25,801399,341,21,71,450,31,80
26,146581,341,21,100,450,33,88
27,672188,341,27,66,450,43,72
28,148002,341,27,73,450,43,70
29,150594,341,13,74,450,23,85
30,937107,341,21,54,450,33,85
31,151689,341,27,83,450,33,80
32,807636,341,33,65,450,43,85
33,809759,341,13,45,450,23,62
34,809759,341,21,62,450,23,62
35,286285,341,27,68,450,43,74
36,417524,341,27,52,450,33,61
37,286551,341,27,63,450,43,62
38,946112,341,21,81,450,31,86
39,684587,341,21,75,450,33,68
40,947692,341,21,59,450,23,73
41,424289,341,13,82,450,23,79
42,948648,341,21,75,450,31,75
43,817796,341,27,56,450,33,72
44,556331,341,19,80,450,31,71
45,294591,341,25,52,450,31,53
46,950563,341,27,76,450,43,84
48,430084,341,27,86,450,33,84
49,954446,341,29,78,450,41,71
50,169136,341,19,37,450,31,87
51,169136,341,21,50,450,31,87
53,957989,341,11,52,450,13,69
54,303880,341,13,88,450,23,70
58,304800,341,41,70,450,43,85
59,174212,341,3,78,450,13,80
60,830000,341,21,85,450,33,78
61,306136,341,13,55,450,23,80
62,175584,341,21,80,450,33,68
63,963785,341,31,86,450,33,70
64,439930,341,17,73,450,23,80
65,309903,341,27,70,450,43,84
66,311290,341,7,89,450,13,83
67,442954,341,9,60,450,31,75
68,574663,341,21,70,450,31,65
69,705758,341,23,93,450,53,97
71,445345,341,15,96,450,31,92
72,314716,341,21,67,450,33,71
73,577594,341,33,57,450,43,78
74,973110,341,13,72,450,23,81
75,449767,341,23,50,450,33,72
76,581163,341,27,64,450,43,75
77,450477,341,31,58,450,43,75
78,712756,341,27,75,450,43,75
79,189009,341,27,76,450,33,77
80,975729,341,9,62,450,21,80
81,713858,341,41,50,450,53,50
82,322056,341,11,97,450,33,81
83,977723,341,17,78,450,23,76
84,847409,341,27,69,450,33,59
85,586709,341,27,96,450,43,94
86,195103,341,9,81,450,21,88
87,326304,341,21,37,450,33,74
88,326304,341,31,76,450,33,74
89,457784,341,21,70,450,31,84
90,588881,341,21,95,450,31,88
91,982173,341,21,76,450,31,78
94,723294,341,21,77,450,33,72
95,199636,341,15,85,450,31,68
96,331810,341,27,82,450,33,84
97,725343,341,13,77,450,23,85
98,463624,341,33,79,450,43,86
99,333878,341,21,67,450,33,58
100,336963,341,21,73,450,31,68
101,468781,341,33,88,450,43,91
102,993216,341,27,74,450,43,80
103,337955,341,13,87,450,33,71
104,994897,341,27,80,450,33,100
105,603550,341,33,71,450,43,92
106,603559,341,21,75,450,31,79
107,472989,341,13,90,450,23,78
108,604300,341,31,67,450,43,81
109,342945,341,13,93,450,33,92
110,998904,341,21,84,450,33,83
111,216073,341,27,69,450,43,75
112,741313,341,21,67,450,31,71
113,743900,341,31,69,450,43,79
114,874976,341,41,5,450,43,50
117,219874,341,21,75,450,23,92
118,879176,341,13,80,450,43,94
119,748196,341,23,80,450,33,59
120,223923,341,11,33,450,31,66
121,223923,341,25,66,450,31,66
122,355269,341,5,84,450,21,87
124,488245,341,27,34,450,43,83
126,488646,341,21,76,450,31,70
127,489068,341,27,87,450,43,88
128,227921,341,13,57,450,33,75
129,359163,341,27,58,450,43,54
130,229325,341,27,68,450,43,77
131,622603,341,17,65,450,23,70
132,755336,341,21,84,450,43,100
133,364132,341,33,50,450,43,85
134,626789,341,21,81,450,23,83
135,495977,341,23,44,450,43,61
136,495977,341,31,64,450,43,61
137,366964,341,25,76,450,31,72
139,629566,341,31,68,450,43,80
140,630010,341,13,67,450,23,68
141,237098,341,13,81,450,23,77
142,630959,341,15,69,450,21,71
143,631333,341,23,43,450,33,93
144,631333,341,27,67,450,33,93
145,369336,341,23,75,450,33,69
146,108897,341,13,76,450,23,66
147,633975,341,23,44,450,43,65
148,633975,341,31,65,450,43,65
149,896416,341,13,75,450,23,88
150,242213,341,27,92,450,43,67
151,376578,341,21,89,450,31,91
152,639661,341,37,60,450,43,67
153,508799,341,33,58,450,43,84
154,771585,341,21,82,450,31,88
156,641628,341,21,90,450,33,85
157,511103,341,15,66,450,21,64
158,773343,341,27,87,450,43,81
159,381111,341,23,60,450,43,88
160,119688,341,27,89,450,43,71
161,382062,341,13,71,450,23,80
162,776404,341,27,72,450,43,85
163,121072,341,11,84,450,23,82
165,647590,341,21,53,450,33,89
166,255096,341,33,90,450,43,100
167,648507,341,21,71,450,31,74
168,386436,341,27,78,450,43,81
169,255833,341,27,60,450,73,85
170,125226,341,13,85,450,23,90
171,781087,341,9,68,450,21,85
172,387912,341,27,77,450,43,86
173,783260,341,27,50,450,33,66
174,783639,341,21,72,450,33,72
175,785223,341,13,69,450,23,84
176,916636,341,21,67,450,31,84
