CS133,CS466
92,60
90,64
82,75
92,57
98,83
70,82
77,56
92,95
82,55
76,90
83,75
89,91
74,69
93,90
93,81
62,94
46,53
87,53
88,89
25,73
82,73
97,98
94,67
82,100
46,59
75,57
89,88
69,65
64,73
84,89
76,50
88,74
100,70
59,75
99,74
100,94
95,73
93,74
96,87
90,50
90,77
83,80
82,84
72,78
95,92
79,72
95,66
85,76
73,51
85,69
63,95
88,76
95,82
83,86
75,79
83,66
92,71
45,62
87,69
92,93
66,58
72,72
79,79
67,61
86,52
65,60
90,82
75,67
46,82
64,51
97,50
68,40
80,50
96,58
92,88
82,75
97,89
79,52
70,78
71,72
100,95
92,98
96,96
78,80
82,64
82,76
85,94
93,67
88,68
82,74
78,68
93,62
82,56
77,90
98,86
96,72
90,63
68,87
92,66
91,80
