CS241,CS483
83,75
83,76
53,70
81,82
93,99
86,80
78,70
68,81
88,75
83,65
57,57
67,70
71,91
75,71
86,70
81,82
83,80
50,58
62,60
41,52
64,52
78,92
71,86
60,77
83,88
78,86
87,77
72,74
76,85
93,81
74,90
87,82
64,60
69,75
79,96
87,79
77,67
65,75
83,83
75,81
97,79
80,85
76,93
46,53
67,53
82,62
75,90
60,68
90,86
65,70
50,75
81,95
80,82
76,81
72,70
63,67
73,87
82,80
58,57
79,75
82,75
93,86
69,81
43,51
67,51
78,91
58,82
66,86
87,79
62,77
75,71
61,72
85,83
74,85
76,76
88,78
83,91
46,58
58,58
43,70
76,70
91,91
82,69
40,68
64,68
77,80
58,76
67,91
77,78
56,50
62,90
74,63
74,93
68,90
78,67
55,76
82,85
86,80
80,55
63,67
29,34
55,34
81,67
61,66
78,96
55,75
73,83
70,96
77,84
67,70
73,63
86,84
56,81
94,80
86,72
62,72
63,61
66,58
