grade1,grade2
62,76
63,78
69,62
72,76
76,79
80,82
60,75
36,63
57,63
67,76
62,77
55,80
77,75
75,73
66,70
72,72
89,84
58,56
66,77
67,78
61,76
75,70
52,65
76,79
69,65
42,85
59,85
68,81
79,89
85,80
66,84
69,86
54,67
44,80
70,80
68,62
53,75
78,65
81,86
50,81
26,62
51,69
74,75
70,79
64,81
50,73
73,81
74,89
52,67
66,76
59,72
69,70
55,70
77,63
57,73
66,72
73,78
68,82
50,80
43,51
43,51
95,84
51,80
64,66
69,87
58,67
71,74
79,86
72,87
94,81
54,78
67,83
73,73
61,85
77,80
80,83
57,71
72,78
51,60
71,72
61,55
79,79
94,72
81,81
38,75
65,75
64,64
61,75
58,77
46,71
55,71
83,77
65,85
81,76
43,71
70,71
90,83
45,85
67,85
72,82
68,79
50,75
43,81
63,81
73,78
86,83
85,78
75,83
86,79
58,76
81,79
86,82
56,76
63,78
81,63
51,81
80,74
66,72
58,84
83,77
70,87
88,86
82,80
70,64
59,63
62,74
57,76
95,82
64,58
68,68
69,83
64,83
50,78
87,82
82,82
87,81
71,69
55,72
71,74
5,68
32,68
57,68
64,79
68,71
64,73
62,70
66,80
74,79
63,83
57,74
57,74
71,74
52,69
68,85
55,66
66,70
34,82
61,82
54,72
72,60
50,73
53,65
75,77
70,79
79,84
71,50
67,64
44,53
50,53
63,83
66,76
80,85
62,71
69,86
66,79
70,80
63,70
55,71
37,73
71,73
61,82
73,79
60,75
54,77
73,64
62,82
71,72
56,69
61,79
66,56
59,75
65,74
56,83
63,71
68,80
51,76
86,81
67,76
55,76
60,79
66,76
68,74
73,74
40,75
58,53
73,79
62,76
59,73
83,81
37,57
92,76
69,80
60,71
66,82
64,70
58,76
76,82
59,80
60,59
76,78
86,83
46,74
73,74
83,76
71,83
82,80
62,76
29,77
74,77
