CS350,CS492
65,93
77,86
71,86
64,81
71,84
78,95
68,80
45,66
71,66
70,80
93,80
81,88
70,85
72,81
67,87
43,80
74,80
68,80
68,84
73,87
52,81
50,83
62,87
76,83
82,84
55,81
82,86
41,83
56,83
66,95
80,87
43,81
82,81
56,80
74,80
50,82
86,83
82,99
58,81
83,80
63,80
72,90
70,77
68,76
83,80
50,82
63,81
52,84
56,80
71,69
65,85
43,81
67,81
46,81
78,84
70,71
71,93
60,60
58,78
64,77
75,75
58,82
83,84
59,86
70,81
55,81
55,84
70,99
77,84
79,93
57,87
76,80
67,86
60,97
66,88
79,91
68,82
85,91
68,90
87,94
57,93
78,88
60,84
78,80
82,82
74,76
72,100
77,86
67,75
68,82
78,81
60,84
71,78
58,83
50,89
74,9
58,80
88,87
86,85
72,88
61,76
68,70
73,91
90,90
76,81
67,81
65,83
71,73
57,82
80,87
63,83
73,84
78,90
63,80
83,76
64,87
62,97
62,96
59,68
51,73
76,83
71,67
71,95
58,88
58,77
62,83
95,77
74,89
76,84
73,81
61,81
67,59
39,80
78,80
72,60
61,77
84,84
88,88
72,96
70,80
60,83
86,62
59,80
70,85
70,85
79,91
73,96
57,97
61,70
65,51
62,91
68,81
70,98
71,87
74,84
40,85
50,85
55,75
71,81
65,89
67,80
76,81
60,56
78,83
78,82
70,94
85,82
75,89
74,73
57,85
80,77
73,83
65,98
66,89
64,76
