CS130,CS134
58,72
94,75
95,83
68,74
96,86
83,78
78,68
59,56
82,58
81,70
90,83
87,71
77,76
78,70
58,67
87,81
99,97
59,58
87,74
94,84
94,91
93,85
39,75
89,86
87,85
90,82
61,73
86,77
86,84
74,80
92,81
90,85
83,69
94,81
91,80
72,63
82,73
89,89
70,70
83,77
93,82
80,73
40,70
92,83
87,78
66,63
89,81
69,76
96,91
46,50
79,76
71,66
75,81
86,80
76,79
61,64
71,79
84,70
80,72
83,83
90,83
80,75
79,68
40,38
40,60
69,72
91,82
59,69
55,59
59,66
82,71
63,61
70,64
96,86
96,95
93,87
94,81
91,73
87,81
82,77
83,73
80,76
84,81
72,68
89,84
85,73
96,84
67,72
44,75
96,97
83,77
95,84
90,71
85,75
88,68
73,71
89,64
89,86
96,88
92,83
96,81
100,92
74,72
72,63
87,84
89,80
92,87
86,82
94,93
90,80
35,70
89,78
66,69
93,92
53,70
84,75
80,76
85,79
94,82
91,76
78,68
89,78
61,57
91,80
73,68
90,87
90,76
72,57
97,93
57,68
87,84
67,42
67,57
78,71
83,79
89,80
86,72
74,69
65,66
66,69
98,71
59,71
73,61
97,90
91,80
80,76
64,63
75,72
35,70
88,62
96,78
46,62
58,67
96,84
80,84
100,87
83,80
91,78
86,78
46,58
85,87
79,72
86,59
84,80
100,91
76,85
61,55
61,76
94,88
84,79
64,72
84,67
87,85
73,59
87,85
94,80
97,87
98,91
60,62
89,81
78,81
80,82
86,76
39,63
68,80
96,81
83,80
84,81
79,73
91,86
57,79
65,50
93,82
44,77
86,77
80,50
70,57
87,84
66,80
81,82
84,81
71,69
98,92
92,90
91,84
87,79
67,69
82,82
87,85
66,79
94,84
95,82
82,86
84,81
84,69
82,73
87,73
79,67
87,73
81,82
94,85
89,78
82,73
85,74
95,90
84,78
84,79
71,75
61,42
61,85
86,74
85,73
79,76
64,69
74,71
93,82
90,79
93,80
80,64
69,64
92,81
75,72
68,63
67,68
73,79
64,53
98,91
93,84
89,76
83,74
86,88
77,69
43,59
62,59
85,88
80,76
46,70
71,80
92,83
92,90
82,76
90,82
83,72
78,64
56,60
82,75
80,79
84,66
91,78
98,93
71,73
50,60
70,70
93,83
79,79
99,95
90,80
82,67
73,73
87,70
93,83
91,78
91,74
67,80
57,68
65,66
81,78
82,70
78,82
88,76
88,90
85,88
82,75
82,80
91,86
88,87
80,77
78,70
64,65
83,87
95,87
65,62
74,77
84,54
77,81
82,80
82,84
73,67
85,87
80,74
90,80
82,79
42,58
89,80
40,81
66,81
69,79
94,78
95,89
84,69
64,61
64,72
83,76
53,89
71,61
84,74
91,85
68,67
99,89
82,71
85,64
94,92
87,78
71,67
85,70
89,86
84,73
86,76
77,79
94,75
87,88
59,74
96,87
84,81
92,74
78,61
92,90
87,71
