,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,262516,370,7,90,499,11,85
1,933353,370,17,93,499,41,93
2,283238,370,9,68,499,31,75
3,285602,370,7,66,499,23,95
5,311798,370,21,88,499,31,76
6,712295,370,9,74,499,31,75
7,322056,370,21,93,499,27,100
9,458552,370,9,70,499,35,80
10,328052,370,13,68,499,23,80
12,199636,370,9,71,499,31,75
13,857058,370,21,79,499,37,80
14,990194,370,17,83,499,31,90
15,206528,370,17,83,499,47,88
17,624168,370,7,78,499,27,93
18,628781,370,23,83,499,43,95
19,631757,370,43,66,499,57,60
20,509806,370,27,75,499,51,95
21,513894,370,11,65,499,17,85
22,390061,370,23,78,499,51,92
23,652446,370,23,73,499,43,74
