grade1,grade2
76,86
82,87
67,55
69,71
81,78
78,81
90,92
85,89
63,61
74,67
87,92
62,71
79,71
82,86
68,41
68,67
75,77
90,86
76,75
66,74
86,85
73,73
75,78
85,80
73,79
78,82
83,80
75,83
80,73
87,82
71,77
90,82
90,90
73,75
74,71
83,77
69,70
87,81
80,72
67,79
81,85
77,69
71,87
66,61
81,76
87,90
79,79
79,64
69,71
63,62
72,61
82,85
77,82
67,75
90,75
79,64
66,77
70,62
70,72
68,66
75,22
75,76
83,83
77,76
68,46
68,75
70,75
82,80
78,59
71,54
65,66
83,82
88,90
68,77
79,88
77,86
70,60
69,60
83,78
89,54
71,70
79,80
68,76
59,59
80,91
74,78
85,90
72,64
69,79
76,81
79,89
79,80
76,78
84,98
74,58
78,82
82,64
80,81
85,78
75,78
78,82
81,81
69,68
94,83
71,79
65,50
79,81
71,70
82,84
80,77
71,74
85,88
72,86
75,76
69,77
75,74
79,85
78,79
90,86
81,77
88,93
70,65
71,67
77,68
74,85
82,78
83,81
76,67
82,75
68,87
70,50
72,50
87,79
72,61
74,58
72,59
77,66
79,85
86,85
77,70
81,71
71,75
83,77
62,70
87,83
75,64
86,80
82,76
69,75
91,88
69,76
83,73
73,68
70,69
63,67
66,64
80,74
79,83
74,86
65,66
88,84
81,78
77,63
77,69
45,50
70,50
73,89
77,57
73,62
72,64
85,78
72,74
70,58
80,71
70,43
78,87
74,79
76,72
75,73
75,86
55,72
65,78
71,81
71,82
72,76
73,70
81,85
89,88
67,80
72,72
63,65
78,81
73,44
73,82
82,72
69,78
75,73
79,66
75,84
76,74
72,74
81,74
85,85
65,84
65,67
87,77
88,83
84,70
79,80
93,84
78,66
74,78
74,83
74,71
65,67
88,77
75,76
74,62
82,75
80,83
58,70
82,79
73,73
75,52
78,57
85,80
71,69
69,52
77,81
65,67
73,83
81,81
82,68
83,88
75,85
71,65
95,91
81,73
53,69
82,86
79,72
79,77
87,72
74,67
96,96
71,77
87,81
67,60
56,60
83,83
81,71
90,94
72,76
64,79
71,76
84,67
82,93
74,80
73,68
74,72
63,69
81,85
76,56
59,68
72,74
66,40
66,79
80,70
82,75
70,75
69,61
83,98
72,65
77,81
74,75
71,67
76,64
88,84
78,75
81,91
82,81
74,83
87,80
83,87
74,68
61,63
75,76
50,59
88,69
86,60
79,94
84,66
82,79
93,85
71,80
88,94
78,81
83,92
73,85
63,68
82,73
86,78
68,65
68,77
73,85
86,89
73,79
88,92
98,87
69,70
72,73
66,81
75,50
77,73
65,78
86,53
82,79
74,91
78,70
77,77
50,65
74,74
82,93
71,66
60,70
74,72
65,68
88,76
80,82
82,78
84,80
77,62
64,72
83,77
80,71
78,82
73,64
64,70
71,63
78,56
70,51
75,69
86,90
68,80
65,76
83,59
74,81
83,75
71,80
77,87
82,81
75,76
68,64
77,74
83,76
82,86
85,77
74,75
75,80
83,73
80,78
82,60
75,68
73,72
69,68
74,77
67,76
64,70
80,80
50,63
78,85
83,83
88,99
86,91
78,85
71,56
68,68
73,62
79,73
75,77
78,71
76,74
77,87
67,69
78,65
87,81
81,96
77,76
71,73
77,72
73,77
74,72
59,74
80,64
84,62
76,87
72,69
77,70
60,78
77,76
85,77
89,85
76,70
81,67
75,77
85,75
78,58
84,80
74,83
74,81
85,79
78,62
79,79
84,91
86,90
70,69
71,69
84,75
82,86
74,60
81,76
86,85
91,93
80,68
80,84
88,83
76,68
80,83
84,87
66,73
75,77
63,78
78,72
83,82
85,86
69,82
69,82
50,66
83,60
85,82
81,67
82,74
70,75
79,82
84,77
89,81
78,67
83,78
76,70
67,68
87,85
77,72
78,69
77,76
80,85
65,73
84,65
66,77
87,94
73,81
81,50
83,91
61,68
68,68
50,67
68,83
86,78
86,74
78,76
81,70
83,85
80,74
74,70
83,86
75,80
69,66
61,50
83,74
80,68
80,74
76,52
75,60
81,82
76,80
72,78
84,80
57,66
72,76
64,57
80,80
87,78
66,69
70,79
70,62
66,60
67,59
81,91
63,74
64,68
69,80
75,64
80,71
69,54
75,69
63,58
68,79
69,68
81,79
83,78
81,81
83,80
87,78
69,65
66,55
84,71
61,80
82,86
78,77
83,83
74,74
51,73
82,87
81,78
68,63
79,62
82,83
69,66
75,71
75,84
77,86
83,81
75,81
69,70
70,63
79,65
88,76
78,72
83,64
73,69
59,72
78,78
60,44
65,68
77,71
80,63
75,84
65,57
84,82
82,85
78,84
81,76
82,77
95,94
64,65
88,82
80,76
69,80
74,57
85,90
75,81
74,79
68,66
80,68
92,86
72,63
83,76
67,61
66,70
63,72
91,88
88,81
86,89
66,68
76,64
63,51
68,78
87,89
67,72
74,76
88,83
70,63
85,90
65,69
71,65
74,81
76,72
76,84
74,74
70,63
73,72
82,75
89,82
72,77
79,73
56,66
74,58
82,94
65,74
66,65
85,78
76,82
75,65
69,53
78,71
73,84
93,83
87,86
72,77
80,73
90,91
72,67
82,85
73,73
79,82
72,64
70,61
65,59
75,80
80,84
75,71
78,52
62,64
91,91
86,71
77,72
73,76
79,76
71,66
79,81
81,81
72,72
64,62
78,81
84,84
70,60
73,75
68,79
90,83
77,78
78,73
61,61
84,77
71,70
77,83
77,84
80,85
89,80
62,74
83,73
71,80
73,72
76,76
86,83
79,69
85,74
77,78
84,84
74,77
70,60
84,77
71,72
83,78
70,64
75,64
