grade1,grade2
83,72
71,43
71,67
81,92
85,67
71,83
84,62
75,73
67,62
82,71
71,50
74,82
84,53
57,55
67,78
81,69
83,80
46,46
46,71
70,46
70,71
72,75
58,60
83,76
59,73
68,66
94,100
62,63
88,77
92,100
93,99
91,80
56,64
80,58
89,80
67,50
44,69
72,69
66,69
83,81
64,60
80,75
67,61
53,63
90,97
74,65
65,91
91,90
90,100
80,83
76,68
50,55
55,59
95,78
81,66
63,62
44,64
74,64
81,68
70,92
62,74
75,75
80,72
70,65
69,80
76,68
67,69
85,76
62,73
67,78
86,78
84,90
78,64
76,83
55,54
96,100
76,81
56,75
78,75
87,95
89,85
78,79
58,72
87,88
76,78
63,62
99,83
89,100
72,72
78,87
66,50
92,89
81,87
71,78
70,81
93,95
80,65
62,60
46,68
73,68
58,74
74,32
74,64
57,71
97,100
68,75
67,71
86,76
61,75
82,70
64,50
79,80
53,54
86,77
76,63
59,60
76,67
66,63
54,77
65,36
65,57
62,62
88,83
88,64
85,88
75,67
66,52
75,71
68,79
68,62
75,70
80,91
42,63
55,63
78,61
89,77
78,75
85,86
76,71
88,75
63,56
56,68
67,66
72,70
81,87
76,69
68,59
73,58
67,69
52,55
77,76
67,50
66,41
66,67
67,86
64,81
75,70
70,66
58,50
64,61
79,67
77,50
58,88
88,77
63,74
85,60
74,93
80,70
66,75
65,75
71,76
53,52
82,53
57,60
77,67
64,62
71,60
77,72
74,71
88,39
88,50
83,91
74,66
81,86
85,77
57,61
76,50
80,67
53,42
53,22
83,98
68,53
67,59
80,96
70,79
87,86
88,90
56,78
91,80
77,61
50,72
81,79
79,71
88,89
73,64
70,80
75,73
88,77
60,68
79,95
81,83
68,59
96,79
86,92
79,67
52,58
86,69
85,90
61,50
71,88
43,41
63,41
67,58
73,73
82,58
70,72
61,58
70,78
82,57
42,74
84,74
80,78
70,73
78,79
79,54
61,29
71,83
83,80
77,73
51,66
63,70
84,79
75,73
76,58
89,83
71,85
81,72
87,78
61,73
74,67
63,65
69,66
73,67
73,77
90,98
75,78
43,40
70,40
72,61
73,82
85,69
67,78
87,56
79,65
87,83
62,66
50,56
75,95
64,58
71,73
35,70
76,70
88,65
85,74
63,42
63,51
83,77
82,75
78,92
60,50
84,71
55,80
92,87
66,71
69,64
62,44
62,71
90,95
70,70
86,86
59,43
59,34
89,100
70,52
67,86
86,83
90,96
59,66
87,83
68,76
81,79
53,83
75,69
72,90
92,97
62,64
70,58
84,66
62,59
85,91
79,87
57,66
52,57
83,72
63,73
93,100
80,79
56,73
61,69
75,57
71,33
78,42
78,59
73,55
74,65
70,68
75,89
83,81
50,72
77,67
83,77
82,75
51,54
91,92
46,65
65,65
78,86
44,59
76,59
85,77
62,65
75,54
46,64
63,64
46,57
69,57
66,61
62,79
42,61
65,61
75,84
74,70
70,62
69,66
61,56
75,85
73,62
90,72
56,57
73,58
74,72
68,74
58,56
76,72
72,84
38,50
44,50
26,50
75,50
61,71
57,54
70,71
92,91
58,68
73,66
66,54
70,73
45,87
79,87
68,69
60,54
58,64
51,72
50,72
88,87
56,40
56,63
54,69
61,58
68,63
67,79
72,67
99,100
77,78
82,71
74,83
80,71
79,80
86,79
74,65
54,75
60,59
68,65
81,76
94,97
67,57
46,56
68,56
64,61
70,72
61,64
71,44
71,70
69,59
58,54
67,67
72,68
83,80
82,79
71,79
68,53
82,64
78,81
41,53
64,53
64,65
82,75
76,72
72,78
88,83
80,82
78,53
68,79
71,73
62,62
82,70
73,71
87,81
70,84
78,50
64,62
66,56
83,65
59,71
87,82
86,68
51,43
75,78
74,50
65,61
57,75
61,50
52,68
86,69
83,56
57,70
76,52
62,63
78,71
76,72
83,85
74,77
87,86
89,72
91,100
66,61
92,84
71,85
86,64
60,80
70,28
62,50
71,75
70,37
70,58
52,43
68,67
74,79
73,95
88,91
56,65
92,100
80,89
89,91
83,50
62,94
51,68
61,26
61,38
61,70
83,89
64,52
78,65
45,64
73,64
71,52
81,64
98,99
66,51
57,51
67,82
82,78
56,51
93,100
56,58
45,62
55,62
87,84
82,54
80,69
92,100
87,98
46,65
75,65
64,81
59,50
78,77
87,91
73,59
89,69
72,64
67,74
78,83
87,77
67,84
50,72
69,67
60,42
72,80
76,55
56,50
66,52
66,50
85,83
81,76
78,61
66,80
67,60
61,79
68,68
89,81
43,59
60,59
68,70
65,58
76,64
78,78
55,57
77,42
77,53
94,74
61,50
65,52
89,79
78,75
67,30
67,78
61,51
76,87
60,67
54,78
63,68
63,56
67,58
85,73
88,76
74,96
62,62
72,64
78,61
46,73
73,73
93,95
79,74
85,85
84,90
96,86
63,59
81,74
45,57
52,57
87,95
