CS131,CS456
74,73
89,50
83,80
72,68
81,73
98,83
94,75
50,50
64,57
80,72
83,61
76,79
93,52
85,91
94,86
97,81
85,63
89,67
93,90
92,73
76,77
86,73
77,68
89,89
89,94
88,55
95,77
90,78
92,79
73,53
97,82
86,69
86,75
83,84
92,62
78,66
80,50
68,71
64,50
90,26
90,86
87,61
80,72
95,52
93,67
94,63
82,64
84,88
93,78
60,50
81,67
88,43
88,78
74,53
69,64
81,61
79,71
85,77
89,72
86,87
72,54
90,89
95,71
88,67
87,65
95,61
76,74
87,68
92,55
85,80
78,59
86,82
89,78
88,68
87,50
96,54
82,75
88,90
86,53
94,75
86,64
93,74
63,50
87,58
85,67
44,55
62,55
91,75
73,56
83,50
80,68
91,74
85,71
93,81
76,64
80,39
71,70
36,68
85,68
70,68
86,68
78,36
81,80
91,78
77,65
76,60
62,79
79,59
87,55
86,61
86,68
98,71
74,79
89,66
81,54
91,72
89,44
89,59
