grade1,grade2
45,50
46,50
69,72
73,68
73,67
45,53
76,53
68,58
83,85
73,64
45,67
70,57
24,55
90,80
77,73
66,70
60,59
60,71
72,60
71,69
80,83
78,72
66,73
74,72
70,67
85,86
55,44
84,70
89,100
68,62
74,63
84,75
68,75
88,77
72,78
79,84
82,58
64,79
66,18
64,54
75,89
67,63
74,78
71,70
71,52
75,69
50,58
65,67
87,88
66,66
53,60
77,71
92,87
88,80
87,83
90,78
82,61
67,66
75,75
100,97
72,78
75,50
95,95
89,97
80,51
56,50
81,71
91,83
81,78
96,86
85,75
78,65
91,91
67,67
62,58
75,79
62,54
71,51
71,77
68,67
84,76
69,62
77,65
65,46
65,56
70,74
81,59
88,75
86,94
81,77
62,72
57,63
83,83
62,55
60,63
63,57
67,74
70,54
55,76
45,52
79,79
90,75
63,65
81,78
45,73
72,73
73,71
64,55
82,77
86,88
77,69
84,70
59,50
74,71
61,59
80,65
77,90
74,72
73,83
77,75
79,60
72,75
80,85
65,64
84,85
92,76
60,71
68,57
91,87
71,68
68,79
80,77
89,88
91,93
85,80
64,67
78,78
55,43
55,60
56,63
67,44
87,87
45,68
73,63
79,70
82,77
74,60
64,70
82,77
43,66
64,66
86,83
75,72
76,73
66,55
63,69
78,56
83,63
85,73
74,80
71,73
81,84
69,51
90,93
70,71
69,52
88,89
73,59
67,67
69,60
64,68
59,63
85,84
70,62
56,72
62,64
84,85
65,62
39,58
82,77
85,73
69,66
61,32
52,55
79,60
83,78
80,75
55,92
93,90
79,79
68,74
76,88
74,80
77,52
45,44
63,57
81,74
76,85
81,66
71,79
51,69
77,53
92,90
90,85
84,86
63,65
64,52
76,85
94,73
82,78
83,80
78,51
86,76
58,55
72,68
66,38
86,75
69,83
76,84
67,59
52,82
83,84
81,68
81,76
79,76
50,61
80,79
67,56
84,80
78,68
78,78
90,87
63,62
80,62
