grade1,grade2
94,95
70,82
59,45
59,76
65,81
92,76
50,68
83,54
84,69
75,58
66,56
65,60
74,66
69,74
63,78
50,65
66,76
56,61
65,70
62,77
50,60
50,78
91,85
54,68
54,62
77,93
75,87
65,67
81,91
98,100
89,83
70,74
63,85
46,75
50,50
69,67
68,45
68,74
76,85
72,59
62,76
65,83
95,83
63,61
65,82
90,86
82,90
80,87
89,100
82,90
100,89
79,92
86,75
72,74
57,72
56,72
60,81
68,75
59,56
78,80
96,91
89,71
59,65
56,72
81,68
66,73
93,91
79,95
68,67
79,89
44,54
95,82
66,62
55,84
73,73
77,84
86,82
63,100
74,88
82,83
82,72
69,57
90,82
80,83
73,52
84,88
54,78
79,81
51,76
76,77
76,82
76,89
58,61
52,75
73,66
56,63
55,86
71,81
42,68
81,68
76,73
61,59
58,50
77,74
62,59
76,77
79,86
66,92
72,92
59,45
85,84
67,66
63,70
72,91
77,74
71,78
68,71
73,93
78,83
57,66
70,92
53,45
53,75
68,72
62,71
60,74
94,89
77,75
73,80
58,57
62,79
77,63
44,78
52,78
64,86
45,88
85,88
74,52
57,68
58,64
61,81
69,67
46,71
69,81
61,82
61,70
57,67
81,89
75,100
64,85
68,72
76,69
55,86
63,52
86,69
74,60
76,100
79,80
72,73
49,75
67,75
69,93
75,71
50,68
71,63
52,77
63,45
58,69
86,82
61,66
76,75
78,90
85,71
78,71
54,89
72,72
93,83
50,71
86,84
55,69
77,92
56,78
67,72
100,90
55,66
84,86
72,69
44,74
32,70
64,67
83,91
62,68
91,87
60,76
71,50
79,83
66,78
46,72
54,72
56,78
74,80
