,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,918323,342,15,77,447,31,70
1,264569,342,1,66,447,11,72
2,265106,342,13,90,447,33,86
3,920693,342,1,79,447,23,87
4,789711,342,1,74,447,21,79
5,265752,342,13,71,447,33,81
6,921584,342,13,79,447,33,61
7,528945,342,7,73,447,23,76
8,268895,342,3,66,447,23,76
9,925983,342,1,75,447,21,77
10,271155,342,9,70,447,11,52
11,795564,342,15,51,447,41,65
12,926819,342,3,64,447,13,74
13,534339,342,15,74,447,31,72
14,143033,342,1,72,447,21,80
15,667437,342,13,68,447,33,82
16,143517,342,15,77,447,31,66
17,670640,342,7,50,447,23,61
18,670998,342,3,81,447,23,82
19,671320,342,7,82,447,23,75
20,802531,342,1,74,447,21,80
21,673282,342,13,66,447,33,77
22,543740,342,11,94,447,23,98
23,544465,342,15,87,447,31,89
24,675826,342,3,78,447,23,85
25,675993,342,1,69,447,13,65
26,283750,342,15,65,447,31,66
27,285602,342,7,66,447,23,78
28,942758,342,7,68,447,23,70
29,943619,342,7,59,447,23,78
30,288367,342,1,79,447,13,76
31,289966,342,19,76,447,31,81
32,159646,342,7,88,447,23,66
33,946112,342,15,90,447,31,82
34,685662,342,13,72,447,33,84
35,293215,342,3,73,447,13,73
36,424294,342,1,59,447,21,74
37,555782,342,1,78,447,21,77
38,688019,342,1,82,447,13,77
39,425924,342,11,74,447,23,88
40,820009,342,13,71,447,33,72
41,689339,342,15,73,447,31,68
42,165373,342,13,84,447,33,74
43,820912,342,15,74,447,31,80
44,821068,342,11,76,447,23,72
45,166012,342,7,72,447,23,70
46,298607,342,15,75,447,31,92
47,692679,342,11,82,447,23,68
48,431816,342,1,63,447,21,82
49,302473,342,1,85,447,21,92
50,304774,342,1,53,447,21,76
51,830000,342,13,83,447,33,73
52,567992,342,7,87,447,23,72
53,963543,342,7,68,447,23,74
54,177303,342,13,81,447,33,91
55,308503,342,7,79,447,23,84
56,833210,342,13,71,447,33,75
57,702201,342,13,85,447,33,70
58,440275,342,7,68,447,23,76
59,965461,342,3,65,447,13,73
60,967238,342,13,79,447,33,89
61,574051,342,15,80,447,31,82
62,444764,342,1,80,447,13,75
63,313726,342,13,62,447,33,74
64,445827,342,13,50,447,33,80
65,708879,342,1,69,447,21,76
66,579481,342,21,60,447,33,71
67,581981,342,7,80,447,23,80
68,320366,342,1,79,447,21,84
69,191192,342,13,67,447,33,73
70,453847,342,1,71,447,21,76
71,454387,342,7,75,447,23,79
72,192279,342,15,75,447,31,86
73,586388,342,13,79,447,33,81
74,980169,342,13,80,447,33,72
75,456290,342,11,52,447,33,84
76,981517,342,1,73,447,21,76
77,327978,342,21,78,447,33,80
78,459420,342,13,84,447,33,80
79,330648,342,13,79,447,33,67
80,986213,342,11,88,447,23,90
81,725641,342,13,86,447,23,96
82,201667,342,1,71,447,23,76
83,989682,342,1,75,447,21,77
84,337524,342,13,70,447,33,72
85,206996,342,15,82,447,31,77
86,208770,342,13,77,447,33,86
87,340124,342,1,72,447,21,73
88,864692,342,13,66,447,33,84
89,475198,342,21,71,447,33,76
90,868523,342,1,78,447,21,83
91,738415,342,21,86,447,33,85
92,607575,342,13,74,447,33,71
93,739278,342,11,83,447,23,85
94,871139,342,13,88,447,33,84
95,478731,342,7,81,447,23,67
96,217879,342,1,75,447,21,84
97,349966,342,1,76,447,23,66
98,220703,342,11,81,447,23,78
99,354939,342,7,57,447,23,66
100,355269,342,1,90,447,21,94
101,880321,342,17,80,447,33,86
102,882563,342,3,79,447,13,71
103,228527,342,1,69,447,21,74
104,622603,342,7,68,447,23,65
105,491898,342,7,65,447,23,72
106,229990,342,1,56,447,21,79
107,362726,342,13,53,447,33,56
108,494550,342,13,75,447,33,69
109,626047,342,1,78,447,21,77
110,235559,342,15,65,447,31,67
111,629817,342,3,68,447,23,72
112,105980,342,1,79,447,21,81
113,106320,342,1,82,447,21,85
114,107763,342,1,75,447,21,77
115,501137,342,1,73,447,21,78
116,108115,342,7,71,447,23,75
117,633871,342,21,83,447,43,76
118,896873,342,1,66,447,21,57
119,110707,342,7,57,447,23,68
120,503951,342,13,71,447,33,74
121,636834,342,1,82,447,21,90
122,243733,342,13,83,447,33,92
123,770591,342,13,84,447,33,80
124,770951,342,13,70,447,33,51
125,246818,342,13,80,447,33,80
126,119989,342,1,83,447,17,83
127,513537,342,1,76,447,21,69
128,251599,342,1,79,447,21,82
129,121072,342,3,79,447,23,90
130,384462,342,13,77,447,33,87
131,385780,342,13,70,447,33,71
132,254730,342,1,86,447,21,91
133,910137,342,1,90,447,21,84
134,517874,342,1,70,447,21,81
135,256614,342,7,73,447,23,65
136,519672,342,1,80,447,21,75
137,912948,342,1,77,447,13,82
138,519911,342,1,43,447,21,84
139,519911,342,9,60,447,21,84
140,128433,342,7,82,447,23,81
141,391956,342,11,78,447,23,83
