,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
6,140636,452,41,85,343,43,74
16,805149,452,57,81,343,61,71
28,947543,452,27,93,343,41,79
36,558618,452,41,76,343,43,74
41,692319,452,17,93,343,21,90
42,692363,452,41,84,343,43,80
46,828144,452,31,87,343,37,88
60,310609,452,29,66,343,49,44
61,310609,452,29,66,343,51,69
70,449201,452,31,81,343,41,80
75,713858,452,37,72,343,51,79
90,468600,452,19,70,343,21,69
108,224802,452,27,44,343,41,74
109,618936,452,17,79,343,21,70
110,881730,452,31,93,343,43,60
128,115779,452,41,89,343,43,88
