grade1,grade2
85,82
68,73
71,80
83,93
64,45
64,76
51,68
91,82
62,81
82,76
45,24
45,68
50,68
59,54
79,69
70,77
25,51
72,60
63,66
65,74
67,84
75,65
80,74
64,76
87,87
94,88
77,61
73,77
69,70
71,60
42,55
81,73
79,63
65,45
73,77
66,44
65,60
70,83
78,78
60,68
92,84
82,90
55,62
82,72
68,66
76,83
79,74
72,84
78,91
72,67
93,64
58,45
72,91
77,67
82,74
78,85
45,70
80,90
65,67
58,83
40,62
50,77
90,85
70,59
83,76
73,62
50,50
50,64
63,83
88,95
68,83
73,61
53,66
90,91
72,71
76,82
59,87
80,86
78,93
68,90
75,87
70,66
50,75
78,76
67,92
50,67
44,45
92,84
55,72
65,72
60,81
61,75
78,89
67,80
86,86
45,56
83,80
84,91
54,67
64,73
74,65
62,73
59,73
45,72
70,72
69,68
64,73
100,91
81,62
92,99
82,89
70,83
42,84
76,54
76,89
64,75
66,68
87,82
73,62
55,70
45,84
51,84
67,71
90,96
63,68
69,73
68,82
50,66
84,77
80,100
57,81
60,45
82,88
78,83
56,89
72,63
79,94
85,86
82,90
76,71
68,72
47,62
55,62
45,67
65,67
77,82
78,86
60,70
58,65
71,63
77,90
67,76
61,68
83,82
78,90
64,58
90,82
83,80
67,61
87,89
74,84
74,63
62,86
50,72
81,70
77,81
76,93
54,65
86,69
60,61
72,80
74,86
67,92
79,74
68,77
71,85
86,87
71,84
64,91
88,84
62,63
71,74
54,70
45,73
84,80
87,85
94,100
80,91
67,45
65,76
83,95
50,76
71,80
81,55
80,81
71,71
73,64
64,75
40,76
79,69
75,83
78,66
69,81
80,73
62,72
86,95
66,71
74,80
68,86
43,74
78,88
91,89
77,75
79,80
86,76
52,79
58,63
56,53
50,78
68,79
84,86
60,52
70,68
78,85
86,75
31,64
55,81
79,67
81,71
31,82
80,77
76,79
78,70
68,83
71,82
66,75
64,69
65,67
82,57
79,87
90,89
54,72
61,89
59,76
55,56
67,62
80,67
75,82
84,85
40,63
78,72
63,78
65,86
50,52
77,71
83,69
89,100
66,80
55,75
63,93
52,71
62,90
67,68
65,73
79,78
59,63
84,91
63,45
71,69
45,63
78,62
74,82
45,67
64,66
58,78
71,90
93,76
73,67
82,71
66,61
74,76
80,89
65,72
73,63
78,64
88,79
90,84
74,85
64,77
78,69
84,92
55,78
67,76
57,57
68,72
77,69
83,76
54,70
45,65
68,91
73,71
56,68
82,71
75,83
77,87
64,81
55,65
74,65
62,76
71,50
64,67
62,26
93,83
76,78
50,72
71,78
59,80
85,98
73,85
