grade1,grade2
75,60
83,64
94,95
92,93
91,79
80,75
65,88
81,69
70,84
84,89
63,57
89,83
66,73
92,92
62,82
42,56
55,56
76,85
88,79
81,85
75,87
74,81
66,72
53,54
77,61
74,62
80,67
83,95
68,58
88,84
60,55
79,94
81,90
61,58
42,70
84,70
71,70
89,92
61,55
90,92
50,68
64,73
85,75
78,91
55,69
92,90
69,69
62,67
86,83
87,82
92,94
85,81
93,90
83,81
76,75
61,50
66,57
45,94
79,94
61,53
77,69
79,89
86,73
54,66
81,63
94,88
69,61
80,59
62,63
87,84
87,70
91,100
73,79
88,96
92,98
83,67
82,76
93,93
92,100
64,57
87,77
78,73
66,59
81,60
67,71
61,57
85,72
78,74
93,82
79,73
96,87
87,85
60,56
82,88
86,89
66,54
74,65
71,87
71,73
77,66
77,70
77,74
59,90
94,96
87,90
100,92
75,60
94,97
30,82
67,82
75,66
79,78
79,69
79,88
81,77
61,65
81,89
50,50
96,79
91,98
88,81
65,74
96,92
97,92
80,96
79,83
69,53
75,78
96,70
78,88
64,75
89,92
73,74
71,94
81,84
100,75
78,71
67,73
96,94
93,90
96,89
56,74
92,73
72,67
96,95
74,74
79,64
91,100
76,71
86,81
75,69
97,87
83,50
84,77
92,98
58,43
79,59
62,79
73,80
100,94
66,84
75,84
73,63
83,78
86,62
89,92
82,80
93,86
72,72
77,76
85,66
78,71
81,79
77,61
88,68
73,64
95,100
79,77
83,50
82,76
69,77
78,71
79,65
26,70
75,70
64,51
72,70
90,69
94,95
83,95
65,91
90,96
78,76
78,78
66,83
87,82
85,94
70,64
93,98
82,79
78,60
91,94
90,74
96,98
89,86
74,86
60,79
70,59
82,87
75,65
88,61
61,61
72,85
83,66
76,65
71,71
65,71
80,79
65,62
91,89
86,61
72,85
69,69
81,68
80,62
82,78
69,57
65,71
52,71
97,100
89,88
79,93
87,81
58,58
70,72
93,72
93,76
82,86
55,72
83,86
76,62
94,89
66,58
96,61
64,77
86,77
91,95
71,69
81,63
51,50
82,77
69,79
81,97
64,50
75,71
64,60
59,61
69,83
88,74
72,52
98,95
64,54
91,92
81,73
90,85
65,60
91,82
69,89
69,52
83,78
81,91
85,92
70,67
71,82
51,73
69,51
79,69
94,50
99,100
85,40
93,90
81,80
66,92
41,73
79,73
82,50
93,82
68,88
82,74
74,55
63,61
72,71
82,58
95,88
86,75
88,70
76,67
90,89
61,52
77,78
92,73
72,72
53,50
96,79
89,87
99,95
85,98
81,90
55,53
74,67
92,96
71,80
96,95
88,67
77,57
63,71
89,64
67,76
70,69
66,76
83,94
92,67
79,68
85,85
94,85
78,74
57,68
70,62
90,94
67,56
76,90
87,86
66,76
70,66
96,72
79,63
81,87
72,63
73,58
90,88
99,79
95,91
87,66
86,87
77,74
71,80
84,89
