CS350,CS490
60,76
65,78
46,62
74,62
66,76
81,79
74,82
65,76
70,75
69,63
63,76
63,77
70,80
76,75
50,70
66,73
74,70
68,72
89,84
50,56
45,64
71,64
70,77
76,78
65,76
71,70
70,65
77,79
81,65
81,77
74,85
77,81
67,89
68,80
73,84
64,86
54,67
79,80
79,62
50,75
77,65
73,86
62,81
41,62
56,62
64,69
66,64
67,75
80,79
85,81
74,73
50,81
71,89
45,67
78,67
79,76
73,72
72,70
68,70
80,63
58,73
74,72
56,78
72,82
70,80
25,51
65,51
71,67
88,84
43,80
67,80
64,66
71,87
80,67
72,74
71,86
83,87
92,81
59,78
70,83
55,73
65,85
76,80
78,83
64,71
73,75
71,78
32,60
51,60
69,72
80,55
68,79
79,72
66,81
73,91
60,75
66,64
61,83
63,80
60,74
82,75
60,77
50,71
79,77
56,85
72,76
56,71
85,83
61,85
68,82
55,79
62,75
57,81
78,68
82,78
86,83
74,78
73,83
83,79
72,76
82,79
77,82
68,76
70,78
82,63
50,81
82,74
60,72
68,84
58,77
67,87
88,86
72,80
61,64
65,63
73,74
68,76
90,82
44,80
72,58
57,68
71,76
57,83
45,83
50,83
63,78
78,82
78,82
86,81
57,69
67,72
67,74
50,68
70,79
74,71
64,73
76,70
67,80
71,79
71,83
58,74
72,74
70,74
62,69
61,85
55,66
65,70
52,82
74,72
61,72
50,85
64,60
73,73
46,65
70,77
72,79
79,84
67,50
67,75
53,64
72,53
66,83
82,76
87,85
58,71
88,86
74,79
68,80
60,70
59,71
59,75
64,73
70,82
74,79
73,75
51,77
76,64
65,82
79,72
41,69
61,69
84,79
65,56
62,75
41,74
45,74
71,83
71,70
75,71
72,80
70,76
76,81
71,76
75,76
74,79
75,82
80,76
42,82
54,74
71,74
57,75
60,53
71,79
63,76
50,73
90,81
63,57
83,76
56,80
51,71
69,82
77,70
57,76
72,82
77,80
80,59
50,78
78,83
60,74
42,76
77,76
62,83
67,80
66,76
62,70
59,77
