,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,925225,245,17,51,467,43,65
2,157391,245,11,61,467,31,60
3,950474,245,23,94,467,33,64
4,295424,245,17,88,467,43,88
5,821810,245,27,100,467,33,98
6,429612,245,11,57,467,43,72
7,563252,245,17,81,467,43,68
8,318602,245,21,88,467,43,94
9,192242,245,21,80,467,33,80
10,198444,245,21,98,467,43,88
11,987479,245,13,84,467,33,65
12,332385,245,27,92,467,43,73
13,206528,245,23,88,467,43,91
14,206978,245,21,87,467,43,84
15,612889,245,17,75,467,43,53
16,359163,245,13,70,467,43,50
18,779772,245,17,92,467,43,93
19,782623,245,21,84,467,29,51
