grade1,grade2
77,65
83,85
72,63
79,75
80,86
72,63
85,72
77,69
75,75
63,77
80,80
79,67
59,76
75,81
72,67
77,77
80,62
50,45
77,73
75,68
34,68
61,68
86,90
81,73
68,45
76,76
81,91
63,86
83,77
71,59
40,30
58,69
68,65
80,84
61,87
86,74
75,87
88,70
50,71
90,96
81,72
82,81
67,65
77,84
72,53
81,92
68,66
66,72
66,72
78,86
88,91
77,90
73,77
50,60
72,69
50,85
31,61
82,88
54,87
86,82
87,97
67,73
59,69
71,71
82,70
54,62
82,70
51,58
73,83
95,87
46,84
79,67
86,93
80,71
84,81
68,74
55,67
62,66
76,69
88,88
76,75
86,86
67,74
58,73
89,85
70,68
63,72
70,59
43,50
65,50
78,62
69,50
73,70
79,77
86,85
81,86
78,86
69,75
76,70
76,45
61,43
76,82
79,68
89,84
81,78
50,63
70,45
72,73
85,80
50,76
69,79
77,97
88,86
83,85
78,81
80,91
69,65
80,78
61,57
83,86
55,58
95,84
82,67
82,65
82,75
89,89
90,80
75,79
73,83
71,95
92,95
75,74
75,75
85,92
61,64
50,30
50,30
50,63
77,84
84,86
57,61
74,53
82,77
68,76
86,87
85,87
85,81
60,69
70,72
67,76
91,77
79,72
73,81
63,69
91,88
82,89
65,81
77,81
74,82
77,81
79,81
65,40
65,76
69,53
32,61
53,42
53,62
71,78
87,92
88,80
53,51
86,89
80,72
91,82
86,76
83,89
70,39
70,45
66,64
78,80
81,74
62,63
73,65
68,83
83,77
76,74
75,56
88,83
75,54
77,75
90,95
88,85
68,84
70,87
63,59
86,93
75,76
78,76
80,78
87,80
87,73
50,56
65,60
68,80
86,82
84,82
53,84
88,97
86,83
77,83
75,73
77,77
83,65
90,91
80,90
76,50
80,86
76,81
