CS240,CS492
61,85
67,90
64,86
76,83
51,93
62,86
77,88
59,86
73,86
67,81
61,80
69,84
84,95
65,80
65,66
74,80
60,83
63,80
75,85
68,81
77,87
74,80
63,80
75,84
82,87
81,86
78,87
66,81
60,83
66,87
52,83
83,84
79,81
73,86
73,91
60,83
62,95
78,81
85,83
68,87
76,81
66,80
66,80
75,82
77,83
85,99
65,81
81,80
77,80
82,90
69,80
65,64
52,77
69,85
83,76
85,80
57,82
76,81
64,84
72,80
75,88
69,69
68,85
62,81
57,25
69,81
65,84
55,71
71,81
62,93
60,60
60,78
77,77
72,75
71,82
76,82
89,84
61,81
54,86
56,81
75,81
63,84
55,99
82,84
88,93
70,80
63,87
65,80
67,86
73,84
67,75
68,97
62,88
81,91
66,82
69,91
54,90
85,94
51,70
60,93
58,88
67,84
87,85
78,80
72,82
70,85
59,82
72,86
84,82
58,76
77,80
76,100
70,86
52,75
59,82
73,81
55,84
65,86
75,80
74,78
60,83
57,89
57,85
70,86
77,9
71,80
84,87
89,85
67,88
70,76
70,70
73,91
95,90
57,81
76,78
67,81
67,83
61,73
71,82
82,87
66,83
86,84
75,90
69,80
61,76
62,87
98,66
59,83
70,84
55,97
82,96
72,85
64,68
61,73
63,83
67,67
70,95
76,88
63,71
62,77
51,83
70,93
87,77
79,89
74,84
80,81
75,82
63,81
41,94
71,94
66,59
62,80
62,60
62,77
59,84
66,88
66,96
94,88
70,80
81,84
82,84
53,83
50,75
35,62
58,62
74,83
68,80
81,84
67,81
53,85
60,85
75,91
70,86
64,96
79,97
61,55
69,70
81,90
66,78
62,85
66,51
72,91
73,84
85,87
51,81
53,98
73,84
63,87
58,84
63,85
56,75
75,81
67,85
72,85
70,89
61,80
83,88
44,81
69,81
55,56
80,83
68,82
65,94
66,82
50,89
66,80
68,73
64,85
51,77
61,83
68,83
80,86
74,98
62,89
61,76
