grade1,grade2
69,83
65,71
80,56
82,79
79,52
94,79
72,74
69,59
95,98
76,60
76,85
57,67
69,71
93,81
79,80
64,82
87,84
68,74
82,80
85,80
80,65
84,85
78,63
83,82
79,75
93,86
54,66
54,71
43,73
64,73
84,79
79,76
61,82
61,74
79,88
84,82
94,99
78,39
80,24
84,88
68,53
81,62
73,85
58,82
72,90
77,77
95,96
80,71
93,91
77,71
38,70
60,70
91,55
75,63
67,80
95,98
60,78
80,79
95,66
80,83
70,87
72,74
69,92
73,85
91,100
85,92
71,66
81,80
82,91
95,86
78,78
84,72
84,77
67,80
87,100
84,94
92,100
68,75
98,85
98,86
70,50
69,77
85,90
87,77
74,73
83,87
87,83
95,68
62,74
80,71
75,84
87,57
89,93
94,100
74,82
81,88
81,90
70,83
59,72
90,86
90,79
55,77
87,81
82,81
92,98
84,88
71,79
88,94
87,100
70,84
87,91
73,75
80,84
64,88
62,73
58,84
50,79
56,79
83,81
67,84
82,79
55,88
76,88
93,98
70,77
69,68
66,52
81,74
63,65
71,62
84,63
84,79
81,85
59,77
65,77
77,77
77,84
86,88
86,88
73,86
74,77
80,65
81,86
80,88
73,83
80,75
67,76
74,78
67,71
66,48
70,68
74,42
82,81
83,65
83,61
73,73
83,84
92,87
92,91
77,85
80,52
83,90
67,80
89,84
80,80
50,77
50,78
71,70
56,54
77,74
80,76
80,86
80,78
81,87
94,67
68,78
92,79
74,82
73,85
73,66
63,81
76,63
78,80
66,78
72,80
71,88
86,84
72,74
50,83
83,28
65,81
81,70
69,73
58,75
86,81
80,81
71,72
84,79
68,74
77,88
81,93
80,75
86,87
54,76
78,76
56,75
66,68
82,75
82,86
85,83
67,71
80,90
99,100
59,73
59,46
87,87
83,62
74,94
55,93
88,77
67,75
76,68
89,93
70,91
87,94
87,86
68,82
80,86
57,82
76,76
76,77
50,90
72,74
86,83
63,73
64,72
71,85
71,89
99,100
61,77
61,68
87,85
88,71
85,86
72,70
77,66
55,71
55,72
77,87
68,82
87,80
45,64
53,64
91,100
72,70
67,70
86,71
86,88
79,56
89,67
98,89
78,24
52,68
52,71
89,78
80,81
75,92
82,77
69,86
65,65
