grade1,grade2
84,77
82,85
59,81
73,74
67,86
82,95
62,74
57,49
76,49
95,77
75,91
73,80
67,85
67,54
67,81
80,76
70,74
53,84
61,53
83,87
63,86
73,73
50,55
67,60
70,63
66,73
69,65
64,76
56,76
80,95
51,62
82,85
56,60
69,50
62,66
59,60
75,67
62,63
61,69
61,74
63,76
41,54
74,54
56,41
62,70
74,83
64,64
58,71
62,75
55,65
75,70
61,42
66,72
84,85
70,70
69,72
71,50
88,84
57,67
70,65
88,87
64,83
73,82
78,65
74,78
65,73
75,73
69,76
82,71
75,77
76,95
79,82
50,77
75,70
90,84
62,90
70,74
71,66
54,46
80,85
66,72
89,83
72,95
79,73
63,80
73,83
56,70
65,72
82,77
76,82
73,76
93,85
59,72
69,53
78,83
72,83
74,65
75,78
79,64
74,73
66,78
74,88
50,87
50,87
82,90
77,84
54,65
66,62
75,61
81,90
52,66
78,76
65,63
75,76
62,85
75,39
67,67
86,71
55,69
60,72
65,75
84,81
76,77
87,77
39,82
73,82
62,61
73,79
66,67
68,74
64,67
69,66
68,71
67,80
70,70
72,66
52,72
79,69
51,78
64,65
84,86
64,77
73,87
65,62
86,72
68,66
60,50
52,67
69,74
76,77
61,71
71,67
98,81
69,77
68,74
61,46
64,76
78,91
79,67
52,73
75,80
59,60
75,60
62,50
75,81
85,73
70,62
87,78
90,84
69,62
50,61
83,73
54,54
68,68
90,86
72,73
75,70
69,86
62,66
50,44
64,60
59,75
61,66
82,83
68,90
82,74
69,60
75,64
72,68
93,93
69,64
62,80
77,96
72,82
86,82
68,71
70,76
63,81
69,85
77,83
73,80
85,74
80,69
83,89
85,90
61,67
84,75
61,23
64,66
75,88
79,87
91,83
93,98
69,80
75,75
81,82
79,83
80,76
65,78
65,56
68,88
91,63
77,87
50,56
66,60
63,52
51,60
72,84
66,77
86,93
86,87
78,69
97,93
57,80
62,74
69,78
66,67
89,94
91,93
65,64
81,82
68,69
75,65
73,83
65,80
79,67
65,77
65,83
60,63
55,50
91,66
77,70
68,69
83,70
53,50
57,66
81,78
54,72
84,72
64,72
90,84
62,52
65,87
80,97
71,64
46,73
65,73
87,91
84,81
71,83
77,56
67,71
82,69
81,67
61,53
68,82
74,80
50,50
50,61
86,86
80,91
56,73
76,73
56,67
77,53
63,66
55,83
84,82
54,50
58,71
66,76
77,55
68,76
64,80
87,42
74,76
67,89
63,65
51,77
87,78
65,70
78,60
67,68
57,76
67,64
80,68
56,72
58,61
66,60
76,78
74,75
58,56
74,81
72,72
86,76
66,66
74,67
77,76
83,69
75,85
54,78
83,78
74,71
58,60
67,66
70,65
71,65
60,66
69,81
52,46
54,80
82,76
62,86
72,85
87,91
85,83
68,74
61,56
60,55
51,59
81,85
83,77
88,96
70,80
72,57
73,79
80,77
64,86
54,36
63,78
61,67
39,62
69,62
95,87
56,76
56,67
82,90
64,80
69,57
72,86
70,81
61,69
68,75
78,82
74,53
77,83
64,73
82,78
82,78
81,87
73,82
77,63
72,71
76,88
77,75
52,41
88,85
59,78
69,90
73,70
68,69
72,87
71,91
50,69
64,81
86,81
78,64
87,64
60,66
73,91
58,82
73,84
87,78
63,83
75,76
76,72
69,76
84,96
78,78
95,88
74,84
75,91
62,67
85,73
61,63
92,80
80,95
70,65
61,73
79,56
76,71
83,83
50,64
73,94
65,64
76,81
73,87
81,80
95,84
72,78
71,80
62,69
75,67
67,64
60,62
74,73
46,52
72,52
73,85
65,51
57,80
66,81
79,67
92,86
84,84
84,81
66,60
80,82
65,80
75,79
69,67
60,64
85,77
43,67
62,67
72,83
78,75
64,70
69,70
68,60
61,73
64,65
82,72
69,67
68,81
54,70
66,65
69,58
81,83
67,80
76,87
81,73
51,56
63,71
69,71
72,85
64,58
84,68
64,51
71,50
71,63
80,50
86,63
67,80
75,80
59,67
79,97
72,88
67,69
62,67
72,65
75,62
81,85
41,78
71,78
62,64
60,50
62,68
74,70
62,67
85,87
70,77
55,76
61,54
86,78
56,44
56,68
71,89
53,74
59,75
78,79
50,56
72,84
80,92
59,58
76,80
66,80
64,67
62,55
67,75
81,77
81,90
35,67
58,67
79,62
46,56
69,56
74,80
72,63
65,58
77,74
53,62
87,83
62,67
73,87
60,70
85,90
61,73
73,89
60,60
71,79
70,69
58,61
68,70
65,85
60,65
65,81
70,67
81,81
76,79
83,95
63,76
84,95
79,83
79,81
64,70
74,87
71,69
86,84
63,89
78,80
71,78
65,65
72,90
73,80
69,76
72,80
78,70
69,68
83,88
81,87
66,58
66,74
74,55
58,62
60,68
61,72
67,65
59,64
63,66
84,85
80,85
61,93
60,76
68,65
62,72
66,42
78,81
69,62
82,71
62,80
51,66
51,67
87,95
85,66
71,72
62,87
83,92
73,81
63,62
77,85
82,80
81,87
63,81
75,78
86,87
80,82
52,88
88,85
70,38
61,67
72,76
77,70
83,89
73,83
67,80
63,46
69,83
81,79
70,67
69,72
76,72
78,65
64,59
58,87
82,80
76,86
69,74
62,82
72,77
80,90
58,76
51,65
75,86
72,80
54,67
72,78
62,65
91,97
88,79
66,67
83,85
78,64
76,76
76,72
71,50
68,66
64,77
82,89
73,70
60,63
51,77
74,76
56,86
75,54
69,63
76,89
71,70
72,84
68,66
63,65
68,58
74,90
80,79
80,85
65,73
65,81
83,90
66,78
71,61
65,62
