grade1,grade2
87,60
82,78
72,82
85,76
92,97
70,72
84,51
81,85
91,75
75,38
75,44
90,91
73,76
68,40
81,58
82,73
84,100
95,68
86,72
84,62
72,72
90,89
97,95
95,91
87,97
86,95
96,85
83,84
93,82
95,90
79,71
83,65
93,71
71,92
98,100
92,98
88,76
84,71
73,67
89,87
99,88
88,99
85,94
85,65
91,100
89,79
88,94
94,93
79,94
73,96
92,63
84,78
82,100
82,77
82,77
90,64
87,83
74,67
91,77
66,79
74,52
86,75
80,100
88,70
80,55
68,33
67,68
81,72
84,71
79,78
83,96
99,100
95,87
63,78
86,89
87,58
93,100
97,100
81,65
87,82
81,94
57,57
83,57
91,67
76,66
88,72
87,68
95,82
87,71
