CS131,CS132
87,93
74,71
97,93
73,71
89,84
88,96
76,84
88,82
83,90
72,69
81,84
76,70
84,79
86,65
98,88
94,94
82,81
94,88
50,64
64,81
90,73
45,79
98,79
80,75
78,46
78,71
83,83
88,72
76,80
82,89
93,95
92,85
85,100
94,95
77,76
97,94
31,52
68,52
85,65
46,35
50,35
89,80
91,93
86,70
93,95
92,81
76,85
94,95
86,88
77,86
89,87
89,90
88,78
95,92
90,91
92,93
91,95
73,79
97,88
86,85
83,65
86,84
82,60
85,83
85,72
83,95
92,79
97,96
78,84
80,70
68,44
64,63
85,85
90,94
75,81
87,81
80,64
95,84
86,81
93,90
94,87
82,90
58,44
58,75
84,82
81,83
93,87
93,96
76,78
60,64
81,85
85,88
57,63
88,87
74,57
69,82
81,89
99,94
79,73
84,80
34,62
86,84
85,80
62,70
79,82
87,72
94,87
86,90
87,83
72,73
93,84
90,88
62,38
62,41
81,88
95,83
88,85
87,74
95,94
76,68
87,81
92,89
68,76
87,93
93,93
93,77
32,63
84,63
81,75
85,90
96,95
87,78
78,79
86,92
84,80
89,90
87,79
86,87
96,88
82,95
88,94
82,89
86,74
84,84
94,89
94,96
86,79
93,80
63,80
87,81
85,83
73,59
85,92
44,59
62,59
91,88
73,82
41,67
76,67
83,84
80,91
91,84
85,82
70,71
32,46
79,46
68,82
75,76
93,96
76,88
74,75
91,92
98,96
80,78
83,78
90,80
71,61
36,73
85,73
70,76
93,88
71,63
86,71
91,82
78,86
81,78
91,91
77,81
64,63
76,89
62,84
79,80
77,85
43,75
79,75
87,93
86,76
98,89
76,70
74,58
63,70
89,75
81,63
91,87
39,68
68,68
89,83
46,90
81,90
