CS130,CS241
58,67
94,65
95,80
68,67
96,78
83,67
78,61
59,27
59,64
82,66
81,68
90,56
87,73
77,77
78,64
58,65
87,71
99,85
59,46
59,56
87,53
94,80
94,79
93,79
39,52
89,86
87,70
90,82
61,76
86,61
86,74
74,73
92,73
90,87
83,35
83,76
94,63
91,83
72,60
82,56
89,86
70,59
83,57
93,83
80,63
40,61
92,83
87,77
66,61
89,73
69,74
96,88
79,83
71,64
75,76
86,82
76,86
61,52
71,57
84,62
80,60
83,71
90,83
80,64
79,45
79,73
40,45
40,55
69,72
91,78
59,66
55,43
55,60
59,55
82,77
63,54
70,63
96,78
96,93
93,79
94,81
91,65
87,84
82,75
83,63
80,71
84,66
72,53
89,83
85,74
96,84
67,42
67,72
44,50
96,91
83,58
95,92
90,77
85,77
88,58
73,58
89,84
89,79
96,85
92,74
96,79
100,92
74,74
72,58
87,70
89,71
92,85
86,72
94,80
90,73
35,46
35,59
89,69
66,56
93,78
53,67
84,70
80,83
85,62
94,83
91,78
78,70
89,67
61,56
91,72
73,58
90,87
90,64
72,54
97,93
57,69
87,77
67,67
78,72
83,82
89,71
86,63
74,66
65,62
66,73
98,73
59,57
73,71
97,86
91,89
80,68
64,55
75,63
35,56
88,69
96,80
46,59
58,66
96,86
80,65
100,88
83,70
91,68
86,53
46,46
46,67
85,82
79,61
86,74
84,77
100,88
76,81
61,38
61,71
94,81
84,74
64,73
84,72
87,80
73,69
87,66
94,82
97,86
98,93
60,69
89,78
78,76
80,66
86,60
39,59
68,80
96,84
83,74
84,76
79,72
91,76
57,69
65,24
65,46
93,81
44,63
86,79
80,65
70,59
87,76
66,73
81,77
84,80
71,61
98,92
92,91
91,84
87,72
67,54
82,76
87,83
66,50
94,73
95,84
82,72
84,52
84,41
84,61
82,60
87,70
79,50
87,67
81,84
94,85
89,76
82,82
85,75
95,87
84,79
84,74
71,64
61,71
86,63
85,50
79,79
64,69
74,75
93,71
90,85
93,74
80,50
69,77
92,81
75,74
68,74
67,60
73,61
64,60
98,91
93,74
89,82
83,61
86,84
77,66
43,56
62,56
85,63
80,70
46,61
71,64
92,88
92,91
82,75
90,73
83,65
78,60
56,62
82,58
80,59
84,62
91,85
98,85
71,66
50,52
70,75
93,79
79,69
99,93
90,71
82,67
73,66
87,41
87,79
93,78
91,66
91,62
67,74
57,63
65,61
81,72
82,55
78,72
88,71
88,86
85,74
82,42
82,63
82,80
91,66
88,83
80,68
78,69
64,62
83,81
95,79
65,67
74,62
84,43
84,66
77,63
82,79
82,70
73,65
85,77
80,64
90,85
82,64
42,45
42,70
89,68
40,70
66,70
69,61
94,74
95,84
84,66
64,54
64,69
83,60
53,71
71,63
84,57
91,77
68,69
99,95
82,79
85,70
94,90
87,66
71,62
85,75
89,86
84,62
86,75
77,76
94,75
87,86
59,43
59,69
96,75
84,76
92,86
78,70
92,84
87,61
