,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,262516,360,1,85,354,3,73
2,787023,360,7,80,354,13,86
3,262913,360,13,87,354,21,87
4,918323,360,15,68,354,21,55
5,525401,360,15,73,354,21,71
6,787843,360,13,57,354,21,78
7,394640,360,17,86,354,23,81
8,526407,360,1,55,354,13,77
9,788600,360,3,69,354,11,61
10,264569,360,1,78,354,11,72
11,133890,360,13,72,354,21,67
12,265106,360,13,92,354,21,92
13,920693,360,1,72,354,7,88
14,789711,360,1,81,354,9,67
15,658701,360,15,56,354,21,71
16,265628,360,15,79,354,21,71
17,527861,360,3,84,354,11,86
18,396813,360,17,82,354,21,41
19,396813,360,17,82,354,27,67
20,265752,360,13,62,354,21,77
21,397034,360,7,88,354,13,86
22,921584,360,13,74,354,21,75
23,266350,360,15,82,354,21,74
24,135634,360,9,86,354,15,85
25,135654,360,13,72,354,21,73
26,528945,360,7,66,354,11,78
27,791160,360,15,74,354,21,80
28,398071,360,13,70,354,21,79
29,660573,360,9,66,354,15,82
30,660673,360,15,78,354,21,80
31,136511,360,13,73,354,21,83
32,792349,360,13,76,354,21,73
33,530272,360,15,82,354,21,82
34,923674,360,11,87,354,15,77
35,399422,360,15,82,354,25,82
36,792757,360,15,97,354,21,90
37,399626,360,9,67,354,21,75
38,399788,360,13,88,354,21,71
39,530998,360,15,90,354,21,77
40,268895,360,3,82,354,11,85
41,793475,360,13,63,354,21,70
42,138354,360,15,73,354,21,81
43,531595,360,7,50,354,13,72
44,925098,360,11,75,354,19,79
45,138796,360,13,85,354,21,85
46,794158,360,17,65,354,21,69
47,400974,360,13,86,354,21,87
48,794432,360,13,77,354,21,61
49,401314,360,1,71,354,15,45
50,401314,360,1,71,354,21,72
51,794618,360,11,70,354,13,76
52,401438,360,15,91,354,21,90
53,925983,360,1,76,354,9,72
54,794942,360,7,74,354,13,79
55,270850,360,11,66,354,13,64
56,795318,360,13,81,354,23,71
59,926819,360,3,61,354,7,57
60,795779,360,11,51,354,13,61
61,140472,360,7,70,354,21,85
62,140592,360,7,66,354,21,82
63,795984,360,13,63,354,21,75
64,664915,360,1,90,354,11,75
65,533877,360,7,60,354,13,64
66,140941,360,15,89,354,21,77
67,272139,360,11,57,354,21,62
68,534339,360,15,64,354,19,72
69,403305,360,13,58,354,27,66
70,927632,360,19,72,354,21,22
71,927632,360,19,72,354,25,76
72,403404,360,11,86,354,15,83
73,403610,360,13,86,354,21,76
74,141575,360,5,53,354,11,46
75,141575,360,5,53,354,19,75
