CS133,CS245
65,60
96,71
77,79
78,53
90,77
67,69
86,68
81,76
92,68
85,90
76,57
64,54
64,68
93,88
99,92
88,80
84,84
87,72
90,76
91,61
85,71
82,40
82,40
82,50
82,78
92,67
98,87
86,27
86,40
73,20
73,56
84,81
66,52
93,91
84,52
70,51
91,60
66,74
93,73
77,41
77,59
87,68
94,92
81,70
84,87
85,77
55,64
89,50
79,76
92,76
80,80
86,60
92,92
71,62
66,81
82,50
76,83
81,60
96,73
45,65
46,59
74,59
63,50
89,84
84,75
90,94
59,85
85,86
85,58
85,66
60,77
85,84
89,81
89,61
88,74
83,90
82,58
89,80
65,51
64,61
97,95
84,84
93,93
78,89
77,68
50,88
70,88
91,58
59,82
88,69
84,77
95,90
50,74
69,81
84,82
83,88
91,61
83,83
62,82
82,64
72,66
79,51
79,77
71,55
46,69
87,69
66,80
88,83
25,80
82,80
62,71
83,58
58,78
92,57
89,72
77,82
82,71
79,72
61,83
80,68
80,83
46,56
66,54
75,57
94,72
97,50
93,73
87,100
86,82
74,44
74,68
85,74
61,62
91,81
89,96
90,65
82,100
83,56
85,93
46,75
84,64
91,60
75,74
64,57
75,60
82,77
90,84
89,92
90,96
69,100
86,74
79,61
90,94
87,88
85,84
41,64
91,58
83,80
89,79
37,58
45,58
72,58
67,56
34,99
82,86
77,38
86,93
84,82
75,68
85,71
85,76
83,78
79,67
88,87
41,63
85,60
57,51
57,79
91,87
89,52
76,72
89,71
81,74
81,84
86,71
94,90
94,91
82,85
84,80
84,94
70,59
88,55
80,69
75,87
63,67
81,61
78,76
91,84
50,73
77,71
91,93
100,85
59,81
90,81
85,53
82,50
78,80
95,88
80,75
29,64
99,87
70,56
85,64
98,93
87,51
84,76
88,95
60,69
90,81
71,69
95,95
73,44
73,58
97,28
86,58
91,79
90,83
69,70
42,70
28,81
44,81
85,62
93,72
35,81
89,88
56,72
89,63
71,58
51,66
88,76
80,73
85,87
85,72
46,51
83,51
90,88
96,87
77,67
83,75
87,30
87,57
59,86
80,71
82,77
70,66
70,70
82,87
72,86
95,96
57,58
77,74
73,64
75,70
79,84
57,70
83,76
64,65
80,58
59,51
86,68
87,67
86,65
86,65
89,77
90,18
90,68
63,66
85,78
39,64
65,80
32,65
63,65
90,91
55,65
83,86
82,46
82,77
84,56
85,96
79,70
81,42
81,90
63,99
88,73
88,58
85,81
87,80
35,79
71,56
76,56
83,77
74,100
95,90
50,81
73,80
60,80
90,86
64,67
76,73
92,93
74,69
85,84
81,78
89,72
80,73
29,75
85,76
83,82
75,85
80,88
95,79
86,86
70,90
76,68
53,84
82,73
87,100
91,92
70,70
81,70
83,80
72,50
71,80
83,80
70,75
75,83
92,71
91,65
77,84
88,58
75,50
75,69
45,55
87,100
86,83
81,70
86,100
69,35
69,73
85,57
95,86
87,90
39,65
84,72
88,83
79,57
80,73
87,84
88,84
82,87
53,59
85,94
95,81
66,62
62,58
66,68
99,90
87,79
69,61
64,59
85,55
78,70
92,72
92,95
84,67
71,38
71,61
78,58
66,53
68,63
74,59
76,53
53,62
37,77
66,77
46,77
54,54
54,69
81,58
64,36
64,60
72,86
72,81
88,76
61,85
70,46
70,55
93,85
58,84
72,62
95,78
76,62
86,78
90,64
83,79
92,85
59,64
91,79
75,68
80,60
71,85
79,53
85,82
59,73
94,100
96,68
92,80
90,83
93,85
69,61
66,50
81,64
68,82
78,73
86,52
79,93
30,98
85,70
89,72
71,60
63,57
90,83
86,66
67,55
88,63
84,75
90,83
41,68
87,95
83,50
64,70
59,65
86,80
89,87
75,79
95,58
72,91
73,80
90,70
66,73
88,80
76,52
65,51
65,75
79,68
65,77
68,66
58,83
81,78
84,61
58,72
91,51
97,96
88,51
75,80
82,80
75,65
84,65
92,72
80,76
77,84
80,59
64,76
93,80
92,76
68,72
91,85
75,82
46,81
67,68
85,70
83,88
78,83
92,58
61,70
79,65
64,71
82,78
74,69
88,78
68,67
94,92
73,76
61,53
82,89
84,78
89,83
86,97
72,74
80,55
46,65
98,93
63,57
73,50
92,64
66,52
86,75
90,63
88,90
88,100
77,56
70,87
89,78
79,65
89,56
79,80
71,77
68,68
84,60
82,85
75,74
77,66
81,87
87,60
92,83
86,63
82,60
85,84
88,72
94,85
66,60
70,73
96,100
78,86
66,78
93,75
70,71
85,71
40,73
81,76
64,68
77,55
84,73
85,80
78,83
92,66
46,71
90,98
59,45
87,100
82,83
83,83
85,78
97,85
64,45
64,64
66,54
85,72
82,53
88,88
81,74
85,90
72,61
80,69
57,56
57,81
95,88
63,50
88,70
63,74
82,66
82,86
92,79
84,68
57,64
82,77
78,67
90,73
93,52
77,82
90,74
81,83
88,100
92,74
91,84
68,70
86,84
79,75
95,91
67,64
95,80
98,97
90,60
80,63
80,75
86,77
82,84
72,62
80,72
91,73
90,50
94,99
73,63
76,56
94,86
68,89
84,60
64,42
64,56
60,71
50,61
80,83
67,78
86,79
84,79
90,53
84,83
83,87
61,62
92,90
79,84
88,74
90,99
89,68
34,81
81,68
91,68
86,88
79,66
