grade1,grade2
85,86
75,79
96,86
64,94
91,86
82,81
82,80
60,80
75,88
90,83
68,88
79,90
91,74
72,76
87,77
86,85
75,86
87,71
92,89
90,83
84,91
75,89
70,76
28,73
78,73
90,94
63,93
41,81
72,81
81,80
63,82
57,83
94,89
77,82
86,84
80,88
81,91
72,95
66,82
87,82
60,92
74,53
78,85
79,83
43,73
42,73
53,89
59,78
91,93
79,88
90,88
88,76
78,94
69,67
88,77
84,98
70,86
83,57
70,76
73,90
69,81
78,97
86,87
78,93
73,84
73,73
71,87
94,80
76,43
88,92
88,80
55,86
93,85
73,81
90,80
70,58
62,70
82,86
86,90
61,83
61,82
79,73
80,85
50,80
79,90
75,87
51,82
68,79
87,82
71,86
71,66
87,82
65,73
82,85
81,90
91,85
60,62
85,82
68,45
75,84
53,72
70,62
86,85
88,81
56,54
70,64
90,77
72,61
83,79
86,91
79,94
61,68
66,85
64,73
64,69
71,74
72,71
72,81
96,86
77,80
65,77
66,96
72,29
87,70
71,92
65,73
72,71
78,85
80,85
80,87
78,82
76,79
44,62
77,62
66,80
82,86
63,84
80,86
77,90
91,91
78,64
86,86
86,73
90,81
79,85
65,79
68,85
71,84
85,77
62,81
83,90
76,80
70,70
74,74
67,86
43,14
70,14
74,66
78,85
74,88
80,89
76,83
98,93
97,96
87,79
86,69
60,93
63,80
84,82
76,80
62,69
96,92
81,80
61,82
73,87
84,90
94,77
74,89
81,83
74,68
90,75
77,90
80,88
85,84
72,80
69,62
72,85
83,83
82,81
77,85
92,86
63,71
52,57
78,86
96,85
78,79
70,77
87,83
84,61
75,88
87,95
69,53
81,76
75,74
73,85
87,85
88,74
82,81
73,69
64,77
78,79
70,83
74,66
77,91
76,83
76,88
78,83
92,87
63,81
60,83
64,86
78,89
76,93
