,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,394640,342,17,87,462,41,78
1,263986,342,13,92,462,21,92
2,788540,342,7,87,462,21,100
3,397034,342,7,81,462,21,83
4,398071,342,13,83,462,21,58
5,794432,342,13,60,462,31,55
6,270850,342,11,55,462,21,70
7,664915,342,3,76,462,11,51
9,403610,342,13,72,462,21,52
10,272678,342,21,55,462,41,51
11,670549,342,15,89,462,29,73
12,409786,342,7,72,462,21,58
14,936571,342,9,74,462,29,59
15,414313,342,9,90,462,29,100
16,814702,342,17,81,462,31,83
17,425072,342,1,57,462,21,72
18,954006,342,11,71,462,31,77
19,301520,342,13,80,462,21,76
20,433484,342,3,71,462,11,87
21,303880,342,7,87,462,21,71
22,828649,342,13,72,462,21,68
23,178264,342,21,75,462,41,71
24,967473,342,7,91,462,31,88
25,967592,342,9,91,462,29,91
26,186283,342,9,81,462,29,94
27,318925,342,13,90,462,21,89
28,189292,342,7,77,462,21,57
29,845389,342,9,79,462,19,66
30,852494,342,11,83,462,21,92
31,853309,342,15,62,462,19,53
32,461072,342,17,84,462,31,79
33,330264,342,7,55,462,21,53
34,725975,342,9,90,462,29,96
35,208770,342,13,77,462,31,73
36,733903,342,9,45,462,19,52
37,733903,342,11,65,462,19,52
38,342945,342,13,85,462,21,84
39,481224,342,13,67,462,41,11
40,744019,342,21,85,462,41,83
41,352137,342,15,77,462,29,84
42,746859,342,13,43,462,21,52
44,749621,342,13,75,462,21,69
45,357098,342,13,68,462,21,61
46,489094,342,13,69,462,21,79
47,360593,342,21,64,462,31,68
48,230640,342,13,72,462,21,56
49,364162,342,9,92,462,29,73
50,758715,342,7,87,462,21,52
51,110586,342,13,85,462,21,70
52,374460,342,15,86,462,29,100
53,508306,342,7,73,462,21,52
54,115142,342,13,83,462,21,58
55,774139,342,9,77,462,29,55
56,781087,342,9,68,462,19,79
58,131062,342,13,79,462,31,52
