,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,265831,360,21,65,489,27,52
1,134978,360,29,82,489,35,79
2,792065,360,23,77,489,51,74
3,531965,360,33,75,489,51,60
4,533296,360,33,75,489,51,85
5,141373,360,23,66,489,31,74
7,538243,360,23,85,489,31,80
8,276256,360,21,50,489,43,65
9,931980,360,11,50,489,21,72
10,801457,360,13,30,489,63,63
11,801457,360,41,81,489,63,63
12,672162,360,33,77,489,43,75
13,673036,360,37,85,489,43,86
14,804514,360,43,65,489,51,66
15,804514,360,43,65,489,51,71
16,805149,360,27,75,489,61,76
17,543267,360,23,84,489,43,88
19,808900,360,33,78,489,43,88
20,153736,360,23,82,489,43,53
21,154029,360,31,84,489,43,62
22,287896,360,43,90,489,63,71
24,419973,360,33,76,489,43,55
26,950474,360,23,82,489,43,74
28,689685,360,27,72,489,41,85
29,822875,360,21,76,489,31,92
30,954248,360,31,100,489,43,80
31,823350,360,37,78,489,43,91
32,168125,360,21,95,489,31,86
33,956230,360,31,72,489,39,80
34,563252,360,23,81,489,43,100
35,827970,360,23,93,489,33,85
36,827970,360,23,93,489,33,86
37,173740,360,41,44,489,61,50
38,961782,360,31,55,489,41,77
39,437503,360,25,73,489,29,73
40,568698,360,19,78,489,31,87
41,175686,360,21,94,489,43,68
42,438427,360,27,60,489,41,74
43,569944,360,19,75,489,39,71
44,309029,360,23,86,489,33,57
45,966157,360,21,46,489,41,72
46,835703,360,29,92,489,31,86
47,577555,360,33,89,489,43,98
48,971247,360,33,85,489,43,88
49,316801,360,37,86,489,43,79
51,580819,360,23,84,489,43,84
52,843003,360,33,84,489,41,88
53,450211,360,41,73,489,43,79
54,450561,360,37,45,489,41,81
55,713858,360,31,37,489,41,79
59,715465,360,21,98,489,29,98
60,846692,360,31,63,489,43,77
61,322491,360,31,55,489,53,52
63,460960,360,27,62,489,43,77
66,596137,360,21,85,489,35,79
67,204094,360,31,74,489,43,75
68,991857,360,53,74,489,61,78
70,862353,360,21,68,489,33,42
71,469242,360,23,87,489,43,81
73,994105,360,33,85,489,41,61
74,471336,360,41,33,489,51,73
75,864581,360,23,71,489,51,84
76,209462,360,23,85,489,31,87
77,209462,360,23,85,489,37,91
79,736900,360,27,51,489,41,90
80,344060,360,37,62,489,51,80
81,870311,360,25,72,489,29,56
82,215026,360,23,53,489,43,70
83,478705,360,7,56,489,11,71
84,874681,360,31,89,489,43,67
85,612889,360,37,69,489,43,79
88,878423,360,31,94,489,43,80
91,619201,360,27,63,489,31,83
92,881437,360,13,64,489,43,28
93,488245,360,21,45,489,53,81
94,488245,360,43,85,489,53,81
95,881818,360,43,69,489,53,70
96,881832,360,43,63,489,51,73
97,488815,360,33,57,489,43,75
98,490394,360,27,69,489,41,79
99,883885,360,23,61,489,41,74
101,756932,360,23,71,489,43,83
102,628068,360,37,80,489,41,90
103,628806,360,33,92,489,43,87
105,236947,360,17,79,489,43,94
106,237627,360,33,62,489,43,77
107,763886,360,27,94,489,43,93
108,894965,360,21,74,489,33,91
109,632883,360,31,100,489,33,94
110,632883,360,31,100,489,43,86
112,372449,360,23,69,489,43,86
113,635702,360,51,43,489,67,90
114,635702,360,61,97,489,67,90
115,766939,360,29,73,489,39,74
116,636160,360,27,95,489,43,83
117,767256,360,45,69,489,49,73
118,244302,360,21,83,489,31,72
119,773798,360,1,77,489,29,93
120,120050,360,37,75,489,43,71
121,252296,360,25,77,489,29,66
122,910200,360,21,72,489,41,87
123,779164,360,27,44,489,41,82
124,386823,360,31,32,489,51,64
125,911172,360,23,99,489,43,100
126,518161,360,41,45,489,51,70
127,781716,360,15,51,489,39,56
129,652446,360,31,65,489,43,24
130,261000,360,31,74,489,51,92
