,StudentID,CourseNumber_x,Term_x,Grade_x,CourseNumber_y,Term_y,Grade_y
0,524634,486,41,82,490,43,76
2,792065,486,37,60,490,51,76
4,793596,486,31,92,490,43,82
6,531965,486,41,62,490,43,63
10,796317,486,31,73,490,43,73
11,141373,486,23,80,490,31,70
13,143030,486,51,76,490,53,56
15,933410,486,37,81,490,43,79
17,543870,486,37,77,490,43,84
18,808153,486,41,63,490,43,80
19,939316,486,41,71,490,43,62
20,547192,486,41,83,490,43,86
25,956230,486,29,72,490,41,73
27,434052,486,31,87,490,43,82
29,305970,486,41,82,490,43,84
30,704831,486,41,72,490,43,86
31,446440,486,31,76,490,43,80
32,577594,486,41,70,490,43,71
35,187203,486,31,69,490,33,55
36,580819,486,31,77,490,43,79
37,187751,486,37,88,490,43,72
40,584571,486,47,79,490,51,75
41,848930,486,41,69,490,43,85
42,586994,486,31,72,490,33,76
45,851141,486,41,59,490,43,75
46,200101,486,37,80,490,41,83
47,855932,486,31,71,490,33,79
48,594032,486,37,72,490,43,76
50,204674,486,37,63,490,41,78
51,991696,486,41,65,490,43,63
53,206966,486,31,68,490,43,84
54,469242,486,37,81,490,43,87
55,862759,486,37,88,490,43,86
56,210526,486,37,78,490,41,76
57,343377,486,41,76,490,43,68
58,215168,486,41,90,490,51,81
59,478705,486,11,72,490,13,69
65,486498,486,21,62,490,23,74
66,224408,486,41,69,490,43,74
67,486792,486,31,85,490,43,85
68,488886,486,39,73,490,41,60
69,490394,486,41,84,490,43,77
70,361253,486,41,45,490,43,53
74,770031,486,37,43,490,43,56
75,770031,486,41,63,490,43,56
76,641362,486,41,53,490,43,71
77,248227,486,41,81,490,43,80
78,772868,486,37,74,490,43,81
85,259654,486,41,92,490,43,83
88,393110,486,49,56,490,51,77
