CS360,CS466
85,76
64,64
74,75
98,88
79,81
82,69
88,83
82,84
63,57
50,73
85,92
59,56
81,85
57,87
57,54
86,61
66,62
86,67
69,58
72,55
96,94
51,58
87,70
89,92
63,55
56,52
91,92
64,68
69,73
91,69
93,90
74,69
30,67
81,67
87,83
76,70
95,90
87,81
69,67
65,50
72,57
81,94
59,53
84,73
95,95
56,61
70,70
90,59
70,63
85,57
76,77
71,73
89,60
65,71
72,72
75,74
89,73
74,85
50,56
82,88
70,50
96,89
83,87
76,73
84,66
76,70
81,90
89,90
71,60
80,82
56,82
82,66
67,69
89,88
56,50
94,92
68,74
83,87
91,96
71,83
66,53
82,78
92,86
85,61
77,70
82,88
78,94
88,84
60,71
98,90
74,74
89,67
92,95
94,96
93,81
85,69
68,54
89,87
53,50
83,77
66,43
53,50
64,79
100,94
60,53
72,63
73,80
88,86
84,72
80,76
85,71
73,61
83,68
79,64
79,76
68,77
80,71
76,70
55,51
79,70
61,64
85,91
93,96
89,76
94,82
94,94
74,64
79,79
85,60
93,74
79,86
76,79
65,59
86,61
68,64
67,61
82,85
82,65
54,71
67,62
96,89
65,85
65,78
85,68
68,62
90,78
91,86
90,71
64,71
83,88
81,81
68,72
87,72
64,58
87,77
78,69
81,63
70,50
80,77
92,97
74,58
68,71
54,61
74,83
57,74
99,95
78,73
95,85
76,89
87,89
58,52
84,78
84,81
85,91
96,92
80,67
81,82
69,73
92,88
63,51
67,92
70,73
80,82
79,88
64,55
63,61
84,71
84,58
80,75
82,70
50,67
76,89
65,78
94,93
72,72
56,50
94,79
43,87
97,87
95,98
98,99
91,90
83,53
70,67
57,74
58,57
93,85
60,71
76,76
64,69
80,76
93,94
85,67
82,68
90,85
62,62
92,92
61,56
100,90
93,97
94,84
84,86
72,76
67,66
99,72
64,63
91,87
51,58
90,88
61,63
69,70
95,87
68,74
74,59
