CS482,CS483
77,75
53,70
79,82
96,99
83,80
73,81
82,75
67,57
66,70
80,91
89,71
97,70
79,82
92,80
69,58
54,52
84,92
80,77
92,88
80,86
72,74
80,85
92,90
92,82
89,82
85,60
85,75
86,96
93,79
86,67
67,75
74,83
83,81
97,85
79,93
89,62
80,81
93,90
61,68
88,86
61,70
65,76
74,75
85,95
90,82
89,81
67,70
60,67
87,87
84,80
69,57
87,75
90,86
90,81
92,99
60,51
97,91
80,82
57,86
95,79
87,71
67,72
84,83
82,85
77,76
73,78
94,91
75,70
96,91
64,68
74,80
80,76
78,91
87,78
42,50
67,90
81,63
79,93
95,90
90,67
64,76
96,80
81,55
73,67
60,34
78,67
70,72
87,96
57,75
91,83
71,96
94,84
56,70
60,63
67,84
63,81
87,80
94,72
92,72
66,61
65,58
