CS341,CS488
67,65
62,73
80,89
50,45
75,81
76,84
63,82
77,81
100,94
58,45
56,75
97,82
68,89
84,80
76,85
96,89
78,63
61,79
83,62
81,82
85,75
79,86
78,66
87,81
65,63
71,72
75,70
75,69
50,77
77,75
50,72
62,52
58,77
64,77
79,80
65,79
67,82
77,84
87,67
41,74
67,74
86,86
66,76
67,81
50,77
79,78
88,60
75,67
76,77
53,61
57,56
72,77
86,62
77,80
79,79
90,85
78,74
80,80
61,73
56,45
77,73
68,68
67,68
80,64
88,92
58,90
72,73
58,45
74,81
73,64
79,67
70,67
71,72
58,70
83,84
72,77
67,76
98,91
78,86
82,77
58,59
56,66
65,74
83,84
70,30
65,70
71,69
79,79
71,71
44,65
71,65
52,64
66,70
51,51
100,87
73,82
83,84
96,92
58,87
62,80
91,74
87,73
72,87
79,73
73,53
59,71
65,67
68,66
77,74
66,58
85,77
72,55
71,71
71,73
74,79
54,66
72,71
72,64
87,96
100,99
78,68
80,72
65,57
72,85
64,76
84,87
72,81
83,87
70,65
71,84
50,67
81,85
66,71
72,68
86,72
64,84
75,84
65,53
100,99
64,65
64,65
99,92
51,66
78,86
78,72
77,81
58,72
69,86
100,91
64,90
74,77
67,70
55,60
62,63
83,63
60,88
68,70
58,69
79,57
30,85
78,85
51,63
90,80
57,61
85,88
75,55
64,82
75,76
63,87
83,82
89,97
84,78
80,64
63,73
52,76
62,80
61,55
84,92
59,69
76,71
77,77
78,70
67,73
57,62
58,68
84,69
77,84
67,64
70,76
82,77
80,72
72,63
60,54
83,70
50,58
100,86
57,53
84,80
61,83
67,83
65,69
59,73
98,87
50,84
58,50
56,61
78,74
89,67
80,84
69,68
80,71
85,75
83,79
95,93
79,71
77,81
57,55
91,86
64,69
100,89
70,81
87,79
57,59
70,74
62,67
74,66
77,75
72,69
85,74
55,65
80,62
86,88
70,50
75,77
71,75
71,37
59,85
84,86
80,73
84,83
77,74
54,73
81,85
76,81
97,95
86,65
73,76
69,68
85,77
71,72
51,59
81,87
100,94
67,84
60,72
75,50
65,62
63,50
70,76
58,70
73,77
71,76
95,85
96,78
95,86
64,72
72,78
56,43
88,86
50,75
83,70
56,65
77,45
54,67
78,80
58,43
63,61
90,88
85,82
71,68
100,84
72,84
72,78
52,55
97,90
72,81
63,78
57,58
91,91
58,63
84,85
60,43
75,67
90,84
65,77
100,81
62,45
78,78
75,73
86,80
60,76
57,79
78,78
70,54
68,87
70,83
79,76
76,91
61,76
59,82
91,97
65,75
96,86
63,78
75,85
85,64
96,82
68,60
81,81
43,80
70,80
51,45
78,74
92,76
74,78
87,91
68,65
71,78
65,57
70,74
50,53
53,85
86,86
72,57
65,63
58,70
75,81
86,100
71,58
50,45
100,84
79,69
76,56
77,71
77,86
66,67
79,84
85,92
86,65
77,66
64,65
69,80
91,75
82,89
81,70
70,83
75,86
79,80
72,79
93,93
70,86
67,62
64,83
73,95
70,74
88,77
57,59
66,82
56,66
74,74
75,72
85,92
80,84
41,61
58,61
99,95
80,74
87,75
90,92
51,64
62,84
75,70
85,91
72,74
69,85
87,69
62,55
77,79
79,97
59,70
74,30
74,30
69,85
91,88
100,92
57,63
84,78
76,70
87,84
80,86
77,61
55,72
81,83
40,68
63,68
51,81
62,51
73,81
71,88
75,70
55,53
72,86
83,61
67,77
68,79
71,78
75,75
93,88
64,76
84,83
100,82
84,80
88,87
64,72
81,26
81,62
92,87
83,81
76,60
51,69
62,67
86,72
50,76
71,59
83,88
81,77
86,72
74,81
59,56
83,69
76,64
78,88
97,89
61,73
70,81
74,93
100,93
78,81
83,71
80,88
68,81
73,73
88,60
78,82
81,72
78,72
77,79
73,95
60,81
65,81
74,80
76,40
76,76
66,53
58,76
60,73
50,61
51,42
51,62
59,51
74,60
52,73
87,87
69,78
53,70
62,91
74,78
50,62
81,87
45,50
71,50
67,79
68,78
67,71
67,70
90,80
63,90
67,51
36,44
36,57
72,44
72,57
80,89
100,72
93,82
76,87
77,71
71,67
88,90
85,72
72,67
44,45
64,45
63,39
91,66
58,64
100,99
89,72
70,66
76,75
58,20
71,73
68,76
84,89
59,39
59,45
85,86
84,64
82,85
81,78
61,83
91,80
60,59
63,68
67,75
73,74
74,91
77,75
78,63
54,65
73,83
77,64
85,77
76,88
83,72
75,74
87,93
70,71
63,66
70,54
69,56
72,83
70,70
92,91
65,54
62,70
85,78
70,67
67,69
73,74
77,75
90,76
100,99
59,51
74,64
54,68
99,95
74,80
68,68
68,76
68,85
82,81
62,71
69,76
71,84
66,87
74,68
90,92
51,57
66,63
76,78
74,59
71,93
52,58
82,84
83,76
88,76
69,76
82,78
93,80
76,84
93,72
85,82
65,73
65,56
72,70
84,93
69,69
92,96
63,60
58,64
81,65
87,80
98,100
76,68
71,71
50,64
84,63
65,64
90,82
71,76
67,75
68,64
85,82
93,98
95,84
81,89
55,84
74,82
67,69
94,97
90,78
63,71
84,83
76,83
51,56
70,73
62,67
91,85
60,54
80,62
77,77
91,77
70,63
67,69
75,86
81,65
63,50
68,67
95,91
91,85
67,75
73,90
56,50
66,86
68,70
69,67
87,90
72,81
62,75
