grade1,grade2
65,72
94,97
94,58
73,79
99,94
85,51
86,95
60,66
72,70
70,45
81,72
72,59
73,52
71,69
74,81
67,76
70,69
94,83
91,96
84,91
88,68
61,50
89,95
58,93
70,64
82,58
82,99
80,73
79,85
94,78
65,68
76,65
76,62
64,55
84,63
88,100
83,95
90,100
72,68
68,71
83,93
85,82
73,71
90,94
68,68
80,94
76,75
63,68
81,56
74,78
83,81
72,70
80,75
74,71
83,64
90,75
64,38
91,76
66,74
73,80
66,79
67,84
71,92
97,100
66,59
70,75
74,29
78,77
66,57
67,59
73,52
81,85
74,92
61,70
76,80
75,62
82,63
94,68
86,82
90,85
76,63
66,71
45,67
66,67
71,66
69,65
85,91
62,72
55,62
97,100
79,81
